analyzer,symbol,bar_index,direction,confidence,entry_price,atr,r,exit_reason
trend,ETH-USD,5774,SELL,0.8496573223378722,1938.6766357421875,13.36802854491422,-1.0,sl
trend,ETH-USD,5878,BUY,0.651941719998377,2115.58935546875,22.5015633740327,-1.0,sl
trend,ETH-USD,5978,BUY,0.9,2310.414306640625,25.812247304250754,-1.0,sl
trend,ETH-USD,6093,SELL,0.6352014196690617,2077.201171875,13.182201367468242,-1.0,sl
trend,ETH-USD,6198,SELL,0.6016688846689288,2118.802001953125,14.066238428326939,2.0,tp
trend,ETH-USD,6329,BUY,0.6207636522109924,2093.798828125,22.689147653030528,-1.0,sl
trend,ETH-USD,6437,SELL,0.6158444705872758,2036.6468505859375,7.129898988675027,-1.0,sl
trend,ETH-USD,6566,BUY,0.6682101520880206,2246.218994140625,18.033280697051453,2.0,tp
trend,ETH-USD,6666,BUY,0.8669998668184745,2315.969970703125,23.208698029253867,2.0,tp
trend,ETH-USD,6766,BUY,0.7164082707763363,2350.10009765625,14.130601138401325,-1.0,sl
trend,ETH-USD,6868,BUY,0.7685790163694639,2355.3701171875,17.74182749445994,-1.0,sl
trend,ETH-USD,6973,SELL,0.800396545460528,2274.639892578125,17.11711413657921,-1.0,sl
trend,ETH-USD,7099,BUY,0.7171045719637594,2325.489990234375,8.59103651773214,-1.0,sl
trend,ETH-USD,7200,SELL,0.7325465260560655,2299.080078125,15.216265624110944,-1.0,sl
trend,ETH-USD,7312,SELL,0.770722035096263,2294.75,12.538121821893812,-1.0,sl
trend,ETH-USD,7412,SELL,0.8738764045777794,2175.14990234375,12.359381026964003,2.0,tp
trend,ETH-USD,7564,SELL,0.6510143107707406,2062.56005859375,14.525365674400488,-1.0,sl
trend,ETH-USD,7664,SELL,0.6478275378043544,2070.7900390625,14.442031578527807,2.0,tp
trend,ETH-USD,7778,SELL,0.6434082923455847,2002.9200439453125,7.722872108084665,-1.0,sl
trend,ETH-USD,7878,SELL,0.9,1759.4100341796875,24.403569090145837,2.0,tp
trend,ETH-USD,7978,SELL,0.8079999120675376,1668.4599609375,19.397414184108793,0.10568356037106169,timeout
trend,ETH-USD,8109,SELL,0.6798597247279196,1665.8499755859375,6.6292491063793895,-1.0,sl
trend,ETH-USD,8209,SELL,0.7195781691543818,1684.6600341796875,17.61972980461726,-1.0,sl
trend,ETH-USD,8321,SELL,0.6512730033698086,1646.5799560546875,15.588726713195582,-1.0,sl
trend,ETH-USD,8438,SELL,0.637074585378047,1566.760009765625,9.674788745971837,-1.0,sl
trend,ETH-USD,8538,BUY,0.6644231875639608,1641.050048828125,14.836138324909456,2.0,tp
trend,ETH-USD,8638,BUY,0.6497617949579538,1743.4300537109375,13.699212106824074,2.0,tp
trend,ETH-USD,8738,BUY,0.7849079478740401,1786.739990234375,13.044935746901967,2.0,tp
trend,ETH-USD,8838,BUY,0.9,1922.9100341796875,15.861718766195755,-1.0,sl
trend,ETH-USD,8938,BUY,0.7187931389492667,1869.239990234375,9.234940035518008,-1.0,sl
trend,ETH-USD,9049,SELL,0.8240947584345722,1854.9000244140625,12.552040845500173,-1.0,sl
trend,ETH-USD,9151,BUY,0.6858309431121009,1919.6400146484375,17.157515732917393,-1.0,sl
trend,ETH-USD,9251,SELL,0.8058734682709319,1843.1800537109375,8.152661103849395,-1.0,sl
trend,ETH-USD,9353,BUY,0.612794542129112,1912.31005859375,10.681916701142788,-1.0,sl
trend,ETH-USD,9459,SELL,0.7218056950298889,1875.02001953125,10.186495259759747,-1.0,sl
trend,ETH-USD,9618,BUY,0.7290633038135135,1905.1400146484375,6.91403704985061,-1.0,sl
trend,ETH-USD,9718,BUY,0.9,2395.02001953125,31.12886315788205,2.0,tp
trend,ETH-USD,9818,BUY,0.6811478231568185,2477.090087890625,24.748943157873107,-1.0,sl
trend,ETH-USD,9918,BUY,0.7026928378545616,2452.4599609375,10.9087149142016,2.0,tp
trend,ETH-USD,10018,SELL,0.7101817446469139,2378.840087890625,16.820769879640775,-1.0,sl
trend,ETH-USD,10118,BUY,0.6697033709145631,2510.5,14.684209788339059,-1.0,sl
trend,AVAX-USD,251,BUY,0.6506298867180006,20.851850509643555,0.22808804654215176,2.0,tp
trend,AVAX-USD,379,BUY,0.7240131155496482,24.95794105529785,0.24168161521661263,2.0,tp
trend,AVAX-USD,479,BUY,0.823413191672133,24.301301956176758,0.374536090914755,-1.0,sl
trend,AVAX-USD,579,BUY,0.8601155822578349,25.567258834838867,0.32401834120375195,-1.0,sl
trend,AVAX-USD,679,SELL,0.9,21.277971267700195,0.3196713354061883,-1.0,sl
trend,AVAX-USD,779,SELL,0.7959098588718146,21.76542091369629,0.18842329276111558,-1.0,sl
trend,AVAX-USD,879,BUY,0.7702020964634224,23.943012237548828,0.22855733133391312,-1.0,sl
