id,timestamp,symbol,timeframe,regime,direction,confluence_score,bull_score,bear_score,passed_gate,signals_count,weights,reasons
29,2026-09-10T21:13:01.642986+00:00,BTC-USD,1h,CHOP,HOLD,0.3257285945568501,0.0,0.3257285945568501,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.63, weight=0.52, contrib=0.326)""]"
30,2026-09-10T21:13:01.655291+00:00,BTC-USD,1h,CHOP,HOLD,0.3280731560780078,0.0,0.3280731560780078,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.63, weight=0.52, contrib=0.328)""]"
31,2026-09-10T21:13:01.666954+00:00,BTC-USD,1h,CHOP,HOLD,0.33121249365648664,0.0,0.33121249365648664,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.64, weight=0.52, contrib=0.331)""]"
32,2026-09-10T21:13:01.678459+00:00,BTC-USD,1h,CHOP,HOLD,0.3260593662799352,0.0,0.3260593662799352,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.63, weight=0.52, contrib=0.326)""]"
33,2026-09-10T21:13:01.690766+00:00,BTC-USD,1h,CHOP,HOLD,0.33427338237465554,0.0,0.33427338237465554,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.64, weight=0.52, contrib=0.334)""]"
34,2026-09-10T21:13:01.703563+00:00,BTC-USD,1h,CHOP,HOLD,0.31836881095115876,0.0,0.31836881095115876,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.61, weight=0.52, contrib=0.318)""]"
35,2026-09-10T21:13:01.716064+00:00,BTC-USD,1h,CHOP,HOLD,0.3325001776268027,0.0,0.3325001776268027,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.64, weight=0.52, contrib=0.333)""]"
36,2026-09-10T21:13:01.727808+00:00,BTC-USD,1h,CHOP,HOLD,0.3042177168680776,0.08492307692307692,0.3042177168680776,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.35, weight=0.24, contrib=0.085)"", ""support_resistance: SELL (conf=0.59, weight=0.52, contrib=0.304)""]"
37,2026-09-10T21:13:01.740034+00:00,BTC-USD,1h,CHOP,HOLD,0.43666461175416016,0.0,0.43666461175416016,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.55, weight=0.52, contrib=0.288)""]"
38,2026-09-10T21:13:01.753178+00:00,BTC-USD,1h,BEAR,HOLD,0.44329844484155256,0.0,0.44329844484155256,0,2,"{""indicators"": 0.36, ""support_resistance"": 0.4}","[""indicators: SELL (conf=0.62, weight=0.36, contrib=0.223)"", ""support_resistance: SELL (conf=0.55, weight=0.40, contrib=0.220)""]"
39,2026-09-10T21:13:01.766031+00:00,BTC-USD,1h,BEAR,HOLD,0.4561988308640467,0.0,0.4561988308640467,0,2,"{""indicators"": 0.36, ""support_resistance"": 0.4}","[""indicators: SELL (conf=0.62, weight=0.36, contrib=0.223)"", ""support_resistance: SELL (conf=0.58, weight=0.40, contrib=0.233)""]"
40,2026-09-10T21:13:01.778482+00:00,BTC-USD,1h,CHOP,HOLD,0.4714533144394169,0.0,0.4714533144394169,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.62, weight=0.52, contrib=0.323)""]"
41,2026-09-10T21:13:01.791254+00:00,BTC-USD,1h,CHOP,HOLD,0.39718439984385306,0.0,0.39718439984385306,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.31, weight=0.24, contrib=0.074)"", ""support_resistance: SELL (conf=0.62, weight=0.52, contrib=0.323)""]"
42,2026-09-10T21:13:01.804262+00:00,BTC-USD,1h,CHOP,HOLD,0.3970328540669138,0.0,0.3970328540669138,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.31, weight=0.24, contrib=0.074)"", ""support_resistance: SELL (conf=0.62, weight=0.52, contrib=0.323)""]"
43,2026-09-10T21:13:01.817080+00:00,BTC-USD,1h,CHOP,HOLD,0.3983714711311897,0.0,0.3983714711311897,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.31, weight=0.24, contrib=0.074)"", ""support_resistance: SELL (conf=0.62, weight=0.52, contrib=0.325)""]"
44,2026-09-10T21:13:01.828722+00:00,BTC-USD,1h,CHOP,HOLD,0.41655468515921296,0.0,0.41655468515921296,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.31, weight=0.24, contrib=0.074)"", ""support_resistance: SELL (conf=0.66, weight=0.52, contrib=0.343)""]"
45,2026-09-10T21:13:01.840789+00:00,BTC-USD,1h,CHOP,HOLD,0.37540262810819025,0.0,0.37540262810819025,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.72, weight=0.52, contrib=0.375)""]"
46,2026-09-10T21:13:01.852397+00:00,BTC-USD,1h,CHOP,HOLD,0.39498262031882725,0.0,0.39498262031882725,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.76, weight=0.52, contrib=0.395)""]"
47,2026-09-10T21:13:01.864715+00:00,BTC-USD,1h,CHOP,HOLD,0.4042262273654111,0.4042262273654111,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.78, weight=0.52, contrib=0.404)""]"
48,2026-09-10T21:13:01.876217+00:00,BTC-USD,1h,CHOP,HOLD,0.3952353464865874,0.0,0.3952353464865874,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.76, weight=0.52, contrib=0.395)""]"
49,2026-09-10T21:13:01.891744+00:00,BTC-USD,1h,CHOP,HOLD,0.4414560350992963,0.0,0.4414560350992963,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.85, weight=0.52, contrib=0.441)""]"
50,2026-09-10T21:13:01.904393+00:00,BTC-USD,1h,CHOP,HOLD,0.44620443160743145,0.0,0.44620443160743145,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.86, weight=0.52, contrib=0.446)""]"
51,2026-09-10T21:13:01.916868+00:00,BTC-USD,1h,CHOP,HOLD,0.3477026070718054,0.3477026070718054,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.67, weight=0.52, contrib=0.348)""]"
52,2026-09-10T21:13:01.928674+00:00,BTC-USD,1h,CHOP,HOLD,0.3383127388958093,0.3383127388958093,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.65, weight=0.52, contrib=0.338)""]"
53,2026-09-10T21:13:01.941076+00:00,BTC-USD,1h,CHOP,HOLD,0.4210608019072995,0.4210608019072995,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.81, weight=0.52, contrib=0.421)""]"
54,2026-09-10T21:13:01.953830+00:00,BTC-USD,1h,CHOP,HOLD,0.4280611872480258,0.0,0.4280611872480258,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.82, weight=0.52, contrib=0.428)""]"
55,2026-09-10T21:13:01.967665+00:00,BTC-USD,1h,CHOP,HOLD,0.356088565413702,0.356088565413702,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.68, weight=0.52, contrib=0.356)""]"
56,2026-09-10T21:13:01.980731+00:00,BTC-USD,1h,CHOP,HOLD,0.3570850518274894,0.3570850518274894,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.69, weight=0.52, contrib=0.357)""]"
57,2026-09-10T21:13:01.994299+00:00,BTC-USD,1h,CHOP,HOLD,0.3527605244182995,0.0,0.3527605244182995,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.68, weight=0.52, contrib=0.353)""]"
58,2026-09-10T21:13:02.008377+00:00,BTC-USD,1h,CHOP,HOLD,0.3576042320976123,0.0,0.3576042320976123,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.69, weight=0.52, contrib=0.358)""]"
59,2026-09-10T21:13:02.021549+00:00,BTC-USD,1h,CHOP,HOLD,0.34901750930005765,0.34901750930005765,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.67, weight=0.52, contrib=0.349)""]"
60,2026-09-10T21:13:02.035523+00:00,BTC-USD,1h,CHOP,HOLD,0.33562849231295117,0.33562849231295117,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.65, weight=0.52, contrib=0.336)""]"
61,2026-09-10T21:13:02.047198+00:00,BTC-USD,1h,CHOP,HOLD,0.4288406269152491,0.0,0.4288406269152491,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.82, weight=0.52, contrib=0.429)""]"
62,2026-09-10T21:13:02.059703+00:00,BTC-USD,1h,CHOP,HOLD,0.5002141702614515,0.1486153846153846,0.5002141702614515,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.96, weight=0.52, contrib=0.500)""]"
63,2026-09-10T21:13:02.072011+00:00,BTC-USD,1h,CHOP,HOLD,0.5056280125171506,0.1486153846153846,0.5056280125171506,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.97, weight=0.52, contrib=0.506)""]"
64,2026-09-10T21:13:02.085418+00:00,BTC-USD,1h,CHOP,HOLD,0.5151160280464444,0.1486153846153846,0.5151160280464444,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.99, weight=0.52, contrib=0.515)""]"
65,2026-09-10T21:13:02.098590+00:00,BTC-USD,1h,CHOP,HOLD,0.49661862124497097,0.1486153846153846,0.49661862124497097,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.96, weight=0.52, contrib=0.497)""]"
66,2026-09-10T21:13:02.110894+00:00,BTC-USD,1h,CHOP,HOLD,0.4517513971625862,0.1486153846153846,0.4517513971625862,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.87, weight=0.52, contrib=0.452)""]"
67,2026-09-10T21:13:02.123627+00:00,BTC-USD,1h,CHOP,HOLD,0.45248998259879486,0.45248998259879486,0.0,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.50, weight=0.24, contrib=0.119)"", ""support_resistance: BUY (conf=0.64, weight=0.52, contrib=0.334)""]"
68,2026-09-10T21:13:02.136366+00:00,BTC-USD,1h,CHOP,HOLD,0.3475792513609695,0.3475792513609695,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.67, weight=0.52, contrib=0.348)""]"
69,2026-09-10T21:13:02.148434+00:00,BTC-USD,1h,CHOP,HOLD,0.35565203906312864,0.35565203906312864,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.68, weight=0.52, contrib=0.356)""]"
70,2026-09-10T21:13:02.160303+00:00,BTC-USD,1h,CHOP,HOLD,0.3261082878756219,0.0,0.3261082878756219,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.63, weight=0.52, contrib=0.326)""]"
71,2026-09-10T21:13:02.172360+00:00,BTC-USD,1h,CHOP,HOLD,0.3160892113670446,0.0,0.3160892113670446,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.61, weight=0.52, contrib=0.316)""]"
72,2026-09-10T21:13:02.185617+00:00,BTC-USD,1h,CHOP,HOLD,0.3205623210427014,0.0,0.3205623210427014,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.62, weight=0.52, contrib=0.321)""]"
73,2026-09-10T21:13:02.200447+00:00,BTC-USD,1h,CHOP,HOLD,0.2952859916796162,0.0,0.2952859916796162,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.57, weight=0.52, contrib=0.295)""]"
74,2026-09-10T21:13:02.212909+00:00,BTC-USD,1h,CHOP,HOLD,0.2931181786087687,0.0,0.2931181786087687,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.56, weight=0.52, contrib=0.293)""]"
75,2026-09-10T21:13:02.224832+00:00,BTC-USD,1h,BEAR,HOLD,0.21898438605921405,0.0,0.21898438605921405,0,1,"{""support_resistance"": 0.4}","[""support_resistance: SELL (conf=0.55, weight=0.40, contrib=0.219)""]"
76,2026-09-10T21:13:02.236795+00:00,BTC-USD,1h,CHOP,HOLD,0.3430508333458349,0.3430508333458349,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.66, weight=0.52, contrib=0.343)""]"
77,2026-09-10T21:13:02.249250+00:00,BTC-USD,1h,CHOP,HOLD,0.37080762027868375,0.0,0.37080762027868375,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.71, weight=0.52, contrib=0.371)""]"
78,2026-09-10T21:13:02.261599+00:00,BTC-USD,1h,BEAR,HOLD,0.49134358803435774,0.0,0.49134358803435774,0,2,"{""indicators"": 0.36, ""support_resistance"": 0.4}","[""indicators: SELL (conf=0.62, weight=0.36, contrib=0.223)"", ""support_resistance: SELL (conf=0.67, weight=0.40, contrib=0.268)""]"
79,2026-09-10T21:13:02.274433+00:00,BTC-USD,1h,CHOP,HOLD,0.5152704855264016,0.0,0.5152704855264016,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.71, weight=0.52, contrib=0.367)""]"
80,2026-09-10T21:13:02.286499+00:00,BTC-USD,1h,CHOP,HOLD,0.5122942917084587,0.0,0.5122942917084587,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: SELL (conf=0.31, weight=0.24, contrib=0.074)"", ""support_resistance: SELL (conf=0.84, weight=0.52, contrib=0.438)""]"
81,2026-09-10T21:13:02.299158+00:00,BTC-USD,1h,CHOP,HOLD,0.3526505024238959,0.0,0.3526505024238959,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.68, weight=0.52, contrib=0.353)""]"
82,2026-09-10T21:13:02.311117+00:00,BTC-USD,1h,CHOP,HOLD,0.4660481093914817,0.4660481093914817,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.90, weight=0.52, contrib=0.466)""]"
83,2026-09-10T21:13:02.324209+00:00,BTC-USD,1h,CHOP,HOLD,0.45574717173460527,0.45574717173460527,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.88, weight=0.52, contrib=0.456)""]"
84,2026-09-10T21:13:02.337050+00:00,BTC-USD,1h,CHOP,HOLD,0.3762228795858786,0.0,0.3762228795858786,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.72, weight=0.52, contrib=0.376)""]"
85,2026-09-10T21:13:02.349497+00:00,BTC-USD,1h,CHOP,HOLD,0.4023503392656078,0.0,0.4023503392656078,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.77, weight=0.52, contrib=0.402)""]"
86,2026-09-10T21:13:02.362337+00:00,BTC-USD,1h,CHOP,HOLD,0.4017038845426733,0.0,0.4017038845426733,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.77, weight=0.52, contrib=0.402)""]"
87,2026-09-10T21:13:02.375412+00:00,BTC-USD,1h,CHOP,HOLD,0.4522957923615643,0.4522957923615643,0.0,0,1,"{""support_resistance"": 0.52}","[""support_resistance: BUY (conf=0.87, weight=0.52, contrib=0.452)""]"
88,2026-09-10T21:13:02.388114+00:00,BTC-USD,1h,CHOP,HOLD,0.4721398082826508,0.0,0.4721398082826508,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.91, weight=0.52, contrib=0.472)""]"
89,2026-09-10T21:13:02.400867+00:00,BTC-USD,1h,CHOP,HOLD,0.47373814249372276,0.0,0.47373814249372276,0,1,"{""support_resistance"": 0.52}","[""support_resistance: SELL (conf=0.91, weight=0.52, contrib=0.474)""]"
90,2026-09-10T21:13:02.413414+00:00,BTC-USD,1h,CHOP,HOLD,0.46305563404378897,0.1486153846153846,0.46305563404378897,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.89, weight=0.52, contrib=0.463)""]"
91,2026-09-10T21:13:02.426168+00:00,BTC-USD,1h,CHOP,HOLD,0.4427609552325502,0.1486153846153846,0.4427609552325502,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: SELL (conf=0.85, weight=0.52, contrib=0.443)""]"
92,2026-09-10T21:13:02.439462+00:00,BTC-USD,1h,CHOP,HOLD,0.5953557771258993,0.5953557771258993,0.0,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: BUY (conf=0.86, weight=0.52, contrib=0.447)""]"
93,2026-09-10T21:13:02.452483+00:00,BTC-USD,1h,CHOP,HOLD,0.5981976752413356,0.5981976752413356,0.0,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: BUY (conf=0.86, weight=0.52, contrib=0.450)""]"
94,2026-09-10T21:13:02.464408+00:00,BTC-USD,1h,CHOP,HOLD,0.6016655917887967,0.6016655917887967,0.0,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: BUY (conf=0.87, weight=0.52, contrib=0.453)""]"
95,2026-09-10T21:13:02.477243+00:00,BTC-USD,1h,CHOP,HOLD,0.5159488084093544,0.5159488084093544,0.0,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: BUY (conf=0.71, weight=0.52, contrib=0.367)""]"
96,2026-09-10T21:13:02.492193+00:00,BTC-USD,1h,CHOP,HOLD,0.596994440108326,0.596994440108326,0.0,0,2,"{""indicators"": 0.24, ""support_resistance"": 0.52}","[""indicators: BUY (conf=0.62, weight=0.24, contrib=0.149)"", ""support_resistance: BUY (conf=0.86, weight=0.52, contrib=0.448)""]"
