id,position_id,symbol,timeframe,direction,entry_price,entry_time,initial_size,initial_stop_loss,final_stop_loss,take_profits,exit_price,exit_time,exit_reason,realized_pnl,realized_pnl_pct,risk_amount,risk_pct,regime,confluence_score,metadata,created_at
1,27791ea6,BTC-USD,1h,SELL,69811.453125,2026-02-14T19:00:00+00:00,0.07162148581905772,70783.41227708585,70783.41227708585,"[68839.49397291415, 67867.5348208283, 66895.57566874246]",70783.41227708585,2026-02-15T07:00:00+00:00,stop_loss,-69.61315862782023,-0.013922631725564042,70.0,0.007,CHOP,0.6599591801770336,"{""regime"": ""CHOP"", ""confluence_score"": 0.6599591801770336, ""opened_bar_index"": 24}",2026-09-11T13:40:42.848015+00:00
2,c39876e7,BTC-USD,1h,BUY,68302.8984375,2026-02-21T16:00:00+00:00,0.0726937441055953,67560.30884717348,67560.30884717348,"[69045.48802782652, 69788.07761815305, 70530.66720847957]",67560.30884717348,2026-02-22T14:00:00+00:00,stop_loss,-53.98161765467483,-0.010872007005764472,69.51270788960525,0.007,CHOP,0.6549692136929768,"{""regime"": ""CHOP"", ""confluence_score"": 0.6549692136929768, ""opened_bar_index"": 189}",2026-09-11T13:40:44.639476+00:00
3,d86e9eac,BTC-USD,1h,SELL,67954.8671875,2026-02-25T23:00:00+00:00,0.0397230619558361,69695.28781879187,63639.73128840997,"[66214.44655620813, 64474.02592491625, 62733.60529362437]",63639.73128840997,2026-02-28T07:00:00+00:00,stop_loss,110.33040235610586,0.040872567178675524,69.13483656602253,0.007,CHOP,0.6543813325925358,"{""regime"": ""CHOP"", ""confluence_score"": 0.6543813325925358, ""opened_bar_index"": 292}",2026-09-11T13:40:45.629091+00:00
4,e7f31e29,BTC-USD,1h,BUY,66230.34375,2026-03-02T06:00:00+00:00,0.044663292505583325,64665.14007913816,68269.76053419564,"[67795.54742086184, 69360.75109172368, 70925.95476258553]",68269.76053419564,2026-03-03T02:00:00+00:00,stop_loss,95.1152779954318,0.03215455747634031,69.90714938251526,0.007,CHOP,0.6891577813146899,"{""regime"": ""CHOP"", ""confluence_score"": 0.6891577813146899, ""opened_bar_index"": 395}",2026-09-11T13:40:46.264801+00:00
5,abe45281,BTC-USD,1h,SELL,68093.921875,2026-03-03T06:00:00+00:00,0.04828721827347924,69555.44645338401,68025.827953125,"[66632.39729661599, 65170.872718231985, 63709.34813984798]",68025.827953125,2026-03-03T16:00:00+00:00,stop_loss,36.930511198579296,0.01123168161078258,70.57295632848329,0.007,CHOP,0.6743115600656009,"{""regime"": ""CHOP"", ""confluence_score"": 0.6743115600656009, ""opened_bar_index"": 419}",2026-09-11T13:40:46.354937+00:00
6,18277dec,BTC-USD,1h,SELL,68213.5546875,2026-03-03T20:00:00+00:00,0.0411995354345427,69932.78450792866,69932.78450792866,"[66494.32486707134, 64775.095046642666, 63055.865226214]",69932.78450792866,2026-03-04T08:00:00+00:00,stop_loss,-70.83146990687321,-0.025203639193189693,70.83146990687334,0.007,CHOP,0.6863268470194109,"{""regime"": ""CHOP"", ""confluence_score"": 0.6863268470194109, ""opened_bar_index"": 433}",2026-09-11T13:40:46.435296+00:00
7,edefacee,BTC-USD,1h,SELL,68190.609375,2026-03-06T18:00:00+00:00,0.04785645408407968,69660.33066889177,68122.418765625,"[66720.88808110823, 65251.166787216476, 63781.44549332472]",68122.418765625,2026-03-08T10:00:00+00:00,stop_loss,36.799505192022785,0.011276566651643637,70.33564961752523,0.007,CHOP,0.6608013343505453,"{""regime"": ""CHOP"", ""confluence_score"": 0.6608013343505453, ""opened_bar_index"": 503}",2026-09-11T13:40:47.151341+00:00
8,6846a0de,BTC-USD,1h,BUY,68344.578125,2026-03-09T18:00:00+00:00,0.04909434677066567,66906.66824744054,70420.59192281833,"[69782.48800255946, 71220.39788011891, 72658.30775767837]",70420.59192281833,2026-03-10T12:00:00+00:00,stop_loss,98.03667902741232,0.029218171794502826,70.59324615386939,0.007,CHOP,0.6588397532619833,"{""regime"": ""CHOP"", ""confluence_score"": 0.6588397532619833, ""opened_bar_index"": 575}",2026-09-11T13:40:47.611445+00:00
9,d3accd74,BTC-USD,1h,SELL,69334.328125,2026-03-12T02:00:00+00:00,0.05571152007864019,70613.76732907208,70613.76732907208,"[68054.88892092792, 66775.44971685583, 65496.01051278375]",70613.76732907208,2026-03-12T11:00:00+00:00,stop_loss,-71.27950290706139,-0.018453185293227863,71.27950290706129,0.007,CHOP,0.6698358275830321,"{""regime"": ""CHOP"", ""confluence_score"": 0.6698358275830321, ""opened_bar_index"": 631}",2026-09-11T13:40:48.139141+00:00
10,96d058a4,BTC-USD,1h,SELL,67863.6015625,2026-03-30T12:00:00+00:00,0.0744987474424031,68765.12706599873,67795.7379609375,"[66962.07605900127, 66060.55055550252, 65159.02505200377]",67795.7379609375,2026-03-31T01:00:00+00:00,stop_loss,36.109137055686844,0.007142187289960258,70.78054638671185,0.007,CHOP,0.7610322216429939,"{""regime"": ""CHOP"", ""confluence_score"": 0.7610322216429939, ""opened_bar_index"": 1073}",2026-09-11T13:40:53.967246+00:00
11,ec7d18d2,BTC-USD,1h,SELL,67933.984375,2026-03-31T01:00:00+00:00,0.060149391023125054,69114.93249663255,67866.050390625,"[66753.03625336745, 65572.08813173488, 64391.14001010233]",67866.050390625,2026-03-31T16:00:00+00:00,stop_loss,37.55974906801623,0.0091918803048092,71.03331034610164,0.007,CHOP,0.8580545498188692,"{""regime"": ""CHOP"", ""confluence_score"": 0.8580545498188692, ""opened_bar_index"": 1086}",2026-09-11T13:40:54.000714+00:00
12,6c56c671,BTC-USD,1h,SELL,68184.640625,2026-03-31T20:00:00+00:00,0.050019742122563896,69610.00240345299,68116.455984375,"[66759.27884654701, 65333.917068094015, 63908.55528964102]",67169.21875,2026-04-05T00:00:00+00:00,timeout,61.04368446134403,0.017898339208655124,71.29622858957777,0.007,CHOP,0.8012547036980662,"{""regime"": ""CHOP"", ""confluence_score"": 0.8012547036980662, ""opened_bar_index"": 1105}",2026-09-11T13:40:54.092839+00:00
13,a531d901,BTC-USD,1h,SELL,67169.21875,2026-04-05T00:00:00+00:00,0.07627168655477451,67542.63516514859,67102.04953125,"[66795.80233485141, 66422.38591970284, 66048.96950455425]",67102.04953125,2026-04-05T15:00:00+00:00,stop_loss,16.802104684624965,0.0032796691855120803,71.72353438080717,0.007,CHOP,0.7519852053226774,"{""regime"": ""CHOP"", ""confluence_score"": 0.7519852053226774, ""opened_bar_index"": 1205}",2026-09-11T13:40:54.236409+00:00
14,782eb6af,BTC-USD,1h,BUY,68325.484375,2026-04-05T22:00:00+00:00,0.07510390446421764,67667.01386875752,69381.29130112137,"[68983.95488124248, 69642.42538748495, 70300.89589372744]",69381.29130112137,2026-04-06T12:00:00+00:00,stop_loss,70.25812109508966,0.013691508382972917,71.84114911359953,0.007,CHOP,0.6610167535115896,"{""regime"": ""CHOP"", ""confluence_score"": 0.6610167535115896, ""opened_bar_index"": 1227}",2026-09-11T13:40:54.373967+00:00
15,0234cb80,BTC-USD,1h,SELL,68876.296875,2026-04-07T04:00:00+00:00,0.07501332019773951,69815.09291119144,68807.420578125,"[67937.50083880856, 66998.70480261711, 66059.90876642565]",68807.420578125,2026-04-07T19:00:00+00:00,stop_loss,37.794423687358005,0.00731508790967095,72.33295596126517,0.007,CHOP,0.7110498070443131,"{""regime"": ""CHOP"", ""confluence_score"": 0.7110498070443131, ""opened_bar_index"": 1257}",2026-09-11T13:40:54.635939+00:00
