id,position_id,symbol,timeframe,direction,entry_price,entry_time,initial_size,initial_stop_loss,final_stop_loss,take_profits,exit_price,exit_time,exit_reason,realized_pnl,realized_pnl_pct,risk_amount,risk_pct,regime,confluence_score,metadata,created_at
1,1e600379,ETH-USD,1h,BUY,1998.769775390625,2026-02-17T19:00:00+00:00,2.963152322305875,1965.021932174053,2000.7685451660154,"[2032.517618607197, 2066.265461823769, 2100.013305040341]",2000.7685451660154,2026-02-18T10:00:00+00:00,stop_loss,52.96132965085132,0.008942153676747566,100.0,0.01,CHOP,0.6584609586388549,"{""regime"": ""CHOP"", ""confluence_score"": 0.6584609586388549, ""opened_bar_index"": 112}",2026-09-10T21:19:15.039322+00:00
2,eaf27c25,ETH-USD,1h,SELL,1993.5186767578125,2026-03-29T17:00:00+00:00,5.0428227469634885,2007.6124580256653,1984.7768102859582,"[1979.4248954899597, 1965.3311142221069, 1951.237332954254]",1951.237332954254,2026-03-29T22:00:00+00:00,take_profit,120.82314930603539,0.01201866249596244,100.5296132965085,0.01,CHOP,0.6623536648056755,"{""regime"": ""CHOP"", ""confluence_score"": 0.6623536648056755, ""opened_bar_index"": 1070}",2026-09-10T21:19:26.897978+00:00
3,9e0c5caa,ETH-USD,1h,BUY,2088.462890625,2026-03-31T16:00:00+00:00,2.867239193959639,2052.9800313630667,2117.724898216,"[2123.9457498869333, 2159.4286091488666, 2194.9114684108]",2117.724898216,2026-04-02T01:00:00+00:00,stop_loss,128.69186428029775,0.021491187086831422,101.73784478956887,0.01,CHOP,0.6532109196751527,"{""regime"": ""CHOP"", ""confluence_score"": 0.6532109196751527, ""opened_bar_index"": 1117}",2026-09-10T21:19:27.511027+00:00
4,6d8e1022,ETH-USD,1h,SELL,2037.7689208984375,2026-04-05T14:00:00+00:00,5.055762818629551,2049.267287057743,2049.267287057743,"[2026.270554739132, 2014.7721885798264, 2003.2738224205207]",2049.267287057743,2026-04-05T15:00:00+00:00,stop_loss,-58.13301210320519,-0.005642625148211598,103.02476343237184,0.01,CHOP,0.6526384881818491,"{""regime"": ""CHOP"", ""confluence_score"": 0.6526384881818491, ""opened_bar_index"": 1235}",2026-09-10T21:19:28.772709+00:00
5,114967f0,ETH-USD,1h,SELL,2321.8701171875,2026-05-07T02:00:00+00:00,4.308333218074764,2345.648090739211,2345.648090739211,"[2298.092143635789, 2274.314170084078, 2250.536196532367]",2345.648090739211,2026-05-07T07:00:00+00:00,stop_loss,-102.44343331133992,-0.010240871518047489,102.44343331133977,0.01,CHOP,0.7583806546322434,"{""regime"": ""CHOP"", ""confluence_score"": 0.7583806546322434, ""opened_bar_index"": 1979}",2026-09-10T21:19:39.839447+00:00
6,d83728e0,ETH-USD,1h,SELL,2333.919921875,2026-05-07T08:00:00+00:00,4.345436106340334,2355.584586445577,2292.844688120912,"[2312.255257304423, 2290.5905927338463, 2268.925928163269]",2268.925928163269,2026-05-08T03:00:00+00:00,take_profit,160.04210661645314,0.01578028852866242,101.41899897822637,0.01,CHOP,0.7167285474920034,"{""regime"": ""CHOP"", ""confluence_score"": 0.7167285474920034, ""opened_bar_index"": 1985}",2026-09-10T21:19:39.884310+00:00
7,ad0f5928,ETH-USD,1h,BUY,2312.27001953125,2026-05-09T10:00:00+00:00,4.455336927530431,2297.8142109758132,2354.8041461053876,"[2326.7258280866868, 2341.1816366421235, 2355.6374451975603]",2355.6374451975603,2026-05-10T17:00:00+00:00,take_profit,109.48934604639116,0.01062802974421836,103.0194200443909,0.01,CHOP,0.6521893609213503,"{""regime"": ""CHOP"", ""confluence_score"": 0.6521893609213503, ""opened_bar_index"": 2034}",2026-09-10T21:19:40.438839+00:00
8,323d4179,ETH-USD,1h,SELL,2303.0400390625,2026-05-12T06:00:00+00:00,4.520733975047898,2321.98201973092,2281.9402064784863,"[2284.09805839408, 2265.1560777256605, 2246.2140970572405]",2281.9402064784863,2026-05-12T18:00:00+00:00,stop_loss,113.27216712474356,0.010879596023985858,104.11431350485482,0.01,CHOP,0.6538468851748495,"{""regime"": ""CHOP"", ""confluence_score"": 0.6538468851748495, ""opened_bar_index"": 2102}",2026-09-10T21:19:41.111805+00:00
9,5a87066a,ETH-USD,1h,SELL,1867.3199462890625,2026-08-14T13:00:00+00:00,5.636261497943103,1878.2526977108291,1878.2526977108291,"[1856.3871948672959, 1845.4544434455293, 1834.5216920237629]",1878.2526977108291,2026-08-14T15:00:00+00:00,stop_loss,-61.619845905085946,-0.005854782113527655,105.24703517610226,0.01,CHOP,0.6665408482711088,"{""regime"": ""CHOP"", ""confluence_score"": 0.6665408482711088, ""opened_bar_index"": 4344}",2026-09-10T21:20:22.603999+00:00
10,1c151eb1,ETH-USD,1h,BUY,1880.0799560546875,2026-08-16T20:00:00+00:00,5.565233349788869,1874.645750926057,1874.645750926057,"[1885.514161183318, 1890.9483663119486, 1896.382571440579]",1874.645750926057,2026-08-16T21:00:00+00:00,stop_loss,-30.24261961144838,-0.00289041171420928,104.6308367170514,0.01,CHOP,0.6577666958487721,"{""regime"": ""CHOP"", ""confluence_score"": 0.6577666958487721, ""opened_bar_index"": 4399}",2026-09-10T21:20:23.855162+00:00
11,8dc9222a,ETH-USD,1h,SELL,1874.0799560546875,2026-08-16T22:00:00+00:00,5.566913523826861,1880.991012213211,1880.991012213211,"[1867.168899896164, 1860.2578437376405, 1853.3467875791173]",1880.991012213211,2026-08-17T01:00:00+00:00,stop_loss,-38.47325199281127,-0.003687706138788567,104.32841052093691,0.01,CHOP,0.6545265525913758,"{""regime"": ""CHOP"", ""confluence_score"": 0.6545265525913758, ""opened_bar_index"": 4401}",2026-09-10T21:20:23.907535+00:00
