id,position_id,symbol,timeframe,direction,entry_price,entry_time,initial_size,initial_stop_loss,final_stop_loss,take_profits,exit_price,exit_time,exit_reason,realized_pnl,realized_pnl_pct,risk_amount,risk_pct,regime,confluence_score,metadata,created_at
1,55f56b1e,AAPL,1d,SELL,149.83999633789062,2022-09-28T00:00:00-04:00,14.6836980923835,156.6502698378525,147.6900046156335,"[143.02972283792874, 136.2194493379669, 129.409175838005]",147.6900046156335,2022-10-21T00:00:00-04:00,stop_loss,116.31396587014946,0.05286505197548774,100.0,0.01,CHOP,0.6657117593133934,"{""regime"": ""CHOP"", ""confluence_score"": 0.6657117593133934, ""opened_bar_index"": 14}",2026-09-11T12:44:49.385257+00:00
