symbol,timeframe,bars,trades,wins,losses,breakeven,win_rate,profit_factor,total_pnl,total_pnl_pct,sharpe,sortino,max_dd_pct,max_dd_dollar,expectancy,avg_win,avg_loss,starting_equity,final_equity,duration_sec,gate_mode,atr_multiplier,rr_ratio,filter_chop,long_only,error
BTC-USD,2h,8416,185,65,120,0,0.35135135135135137,1.4837856983920383,5235.5648614754555,0.5235564861475456,0.33808134843096205,0.0855002590524818,0.09089439488884603,1173.5142353509054,36.03154211189256,314.52804588259977,114.82073076390718,10000.0,15235.564861475455,54.429886,aggressive,2.0,3.0,True,False,
ETH-USD,1h,10000,175,78,97,0,0.44571428571428573,1.4904163415254827,2163.8011170506797,0.21638011170506796,0.18902302791209655,0.03432238939058782,0.08590759734699734,974.8593070008628,29.079899149040273,198.28004669943581,106.97795145849429,10000.0,12163.80111705068,68.695839,aggressive,3.0,2.5,True,False,
ADA-USD,1h,10000,196,81,115,0,0.413265306122449,1.3907761518041808,2803.2214140801643,0.2803221414080164,0.21746776486102912,0.04312447068977215,0.12529747653018178,1419.1143537270818,23.603691154724743,203.27321642074472,102.94614838047194,10000.0,12803.221414080164,68.780187,aggressive,3.0,2.5,True,False,
DOT-USD,1h,10000,224,101,123,0,0.45089285714285715,1.2025334377045918,868.1912427360548,0.08681912427360548,0.1034030948388981,0.015940105089815162,0.10241523895898481,1065.528146129278,10.530451449818798,138.66730070882008,94.68761176285706,10000.0,10868.191242736055,72.241115,aggressive,4.0,2.0,False,False,
ATOM-USD,1h,10000,225,110,115,0,0.4888888888888889,1.5893275822097215,2667.9313959582396,0.26679313959582396,0.22427400879780354,0.0406070273560177,0.126328776007058,1390.5328557032153,30.752365344461452,169.63872949910723,102.09546123824322,10000.0,12667.93139595824,72.356942,aggressive,3.0,2.0,True,False,
