bar,equity
0,10000.0
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.0
6,10000.0
7,10000.0
8,10000.0
9,10000.0
10,10000.0
11,10000.0
12,10000.0
13,10000.0
14,10000.0
15,10000.0
16,10000.0
17,10000.0
18,10000.0
19,10000.0
20,10000.0
21,10000.0
22,10000.0
23,10000.0
24,10000.0
25,10000.0
26,10000.0
27,10000.0
28,10000.0
29,10000.0
30,10000.0
31,10000.0
32,10000.0
33,10000.0
34,10000.0
35,10000.0
36,10000.0
37,10000.0
38,10000.0
39,10000.0
40,10000.0
41,10000.0
42,10000.0
43,10000.0
44,10000.0
45,9900.0
46,9900.0
47,9900.0
48,9900.0
49,9900.0
50,9900.0
51,9900.0
52,9900.0
53,9900.0
54,9900.0
55,9900.0
56,9900.0
57,9900.0
58,9900.0
59,9900.0
60,9900.0
61,9900.0
62,9900.0
63,9900.0
64,9900.0
65,9900.0
66,9900.0
67,9900.0
68,9900.0
69,9900.0
70,9900.0
71,9900.0
72,9900.0
73,9900.0
74,9900.0
75,9900.0
76,9900.0
77,9900.0
78,9900.0
79,9900.0
80,9900.0
81,9900.0
82,9900.0
83,9900.0
84,9900.0
85,9900.0
86,9900.0
87,9900.0
88,9900.0
89,9900.0
90,9900.0
91,9900.0
92,9900.0
93,9900.0
94,9900.0
95,9900.0
96,9900.0
97,9900.0
98,9900.0
99,9900.0
100,9900.0
101,9900.0
102,9900.0
103,9900.0
104,9900.0
105,9900.0
106,9900.0
107,9900.0
108,9900.0
109,9900.0
110,9952.431716354318
111,9952.431716354318
112,9952.431716354318
113,9952.431716354318
114,9952.431716354318
115,9952.431716354318
116,9952.431716354318
117,9952.431716354318
118,9952.431716354318
119,9952.431716354318
120,9952.431716354318
121,9952.431716354318
122,9952.431716354318
123,9952.431716354318
124,9952.431716354318
125,9952.431716354318
126,9952.431716354318
127,9952.431716354318
128,9952.431716354318
129,9952.431716354318
130,9952.431716354318
131,9952.431716354318
132,9952.431716354318
133,9952.431716354318
134,9952.431716354318
135,9952.431716354318
136,9952.431716354318
137,9952.431716354318
138,9952.431716354318
139,9952.431716354318
140,9952.431716354318
141,9952.431716354318
142,9952.431716354318
143,9952.431716354318
144,9952.431716354318
145,9952.431716354318
146,9952.431716354318
147,9952.431716354318
148,9952.431716354318
149,9952.431716354318
150,9952.431716354318
151,9952.431716354318
152,9952.431716354318
153,9952.431716354318
154,9952.431716354318
155,9952.431716354318
156,9952.431716354318
157,9952.431716354318
158,9952.431716354318
159,9875.92340663082
160,9875.92340663082
161,9875.92340663082
162,9875.92340663082
163,9875.92340663082
164,9875.92340663082
165,9875.92340663082
166,9875.92340663082
167,9875.92340663082
168,9875.92340663082
169,9875.92340663082
170,9875.92340663082
171,9875.92340663082
172,9875.92340663082
173,9875.92340663082
174,9875.92340663082
175,9875.92340663082
176,9875.92340663082
177,9875.92340663082
178,9875.92340663082
179,9875.92340663082
180,9875.92340663082
181,9875.92340663082
182,9875.92340663082
183,9875.92340663082
184,9875.92340663082
185,9875.92340663082
186,9875.92340663082
187,9875.92340663082
188,9875.92340663082
189,9875.92340663082
190,9875.92340663082
191,9875.92340663082
192,9875.92340663082
193,9875.92340663082
194,9875.92340663082
195,9875.92340663082
196,9875.92340663082
197,9875.92340663082
198,9875.92340663082
199,9875.92340663082
200,9875.92340663082
201,9875.92340663082
202,9875.92340663082
203,9875.92340663082
204,9875.92340663082
205,9875.92340663082
206,9875.92340663082
207,9875.92340663082
208,9875.92340663082
209,9780.221043568125
210,9780.221043568125
211,9780.221043568125
212,9780.221043568125
213,9780.221043568125
214,9780.221043568125
215,9780.221043568125
216,9780.221043568125
217,9780.221043568125
218,9780.221043568125
219,9780.221043568125
220,9780.221043568125
221,9780.221043568125
222,9780.221043568125
223,9780.221043568125
224,9780.221043568125
225,9780.221043568125
226,9780.221043568125
227,9780.221043568125
228,9780.221043568125
229,9780.221043568125
230,9780.221043568125
231,9780.221043568125
232,9780.221043568125
233,9780.221043568125
234,9780.221043568125
235,9780.221043568125
236,9780.221043568125
237,9780.221043568125
238,9780.221043568125
239,9780.221043568125
240,9780.221043568125
241,9780.221043568125
242,9780.221043568125
243,9780.221043568125
244,9780.221043568125
245,9780.221043568125
246,9780.221043568125
247,9780.221043568125
248,9780.221043568125
