id,position_id,symbol,timeframe,direction,entry_price,entry_time,initial_size,initial_stop_loss,final_stop_loss,take_profits,exit_price,exit_time,exit_reason,realized_pnl,realized_pnl_pct,risk_amount,risk_pct,regime,confluence_score,metadata,created_at
1,4a09a007,BTC-USD,1h,BUY,66120.5546875,2026-02-27T15:00:00+00:00,0.0559488896351325,64869.41278894757,64869.41278894757,"[67371.69658605244, 68622.83848460486, 69873.9803831573]",64869.41278894757,2026-02-28T06:00:00+00:00,stop_loss,-69.99999999999997,-0.018922132526951643,70.0,0.007,CHOP,0.6589513497731369,"{""regime"": ""CHOP"", ""confluence_score"": 0.6589513497731369, ""opened_bar_index"": 332}",2026-09-11T13:58:58.784762+00:00
2,e871a991,BTC-USD,1h,BUY,65957.3046875,2026-03-01T19:00:00+00:00,0.04758059883440355,64496.415129511915,68269.76053419564,"[67418.19424548808, 68879.08380347617, 70339.97336146425]",68269.76053419564,2026-03-03T02:00:00+00:00,stop_loss,98.46660679277923,0.031375898286489796,69.51,0.007,CHOP,0.6726938459207586,"{""regime"": ""CHOP"", ""confluence_score"": 0.6726938459207586, ""opened_bar_index"": 384}",2026-09-11T13:58:59.276245+00:00
3,0ae4e7c5,BTC-USD,1h,SELL,68182.3203125,2026-03-03T07:00:00+00:00,0.0498485252058574,69590.571929928,68114.1379921875,"[66774.068695072, 65365.81707764399, 63957.56546021598]",68114.1379921875,2026-03-03T16:00:00+00:00,stop_loss,36.79902718012025,0.010827102472998564,70.19926624754946,0.007,CHOP,0.6524904017324311,"{""regime"": ""CHOP"", ""confluence_score"": 0.6524904017324311, ""opened_bar_index"": 420}",2026-09-11T13:58:59.387966+00:00
4,9447104c,BTC-USD,1h,SELL,67863.6015625,2026-03-30T12:00:00+00:00,0.07415805676554864,68765.12706599873,67795.7379609375,"[66962.07605900127, 66060.55055550252, 65159.02505200377]",67795.7379609375,2026-03-31T01:00:00+00:00,stop_loss,35.94400614051751,0.0071421872899602576,70.45685943781031,0.007,CHOP,0.8102196630743111,"{""regime"": ""CHOP"", ""confluence_score"": 0.8102196630743111, ""opened_bar_index"": 1073}",2026-09-11T13:59:08.007298+00:00
5,e5e99936,BTC-USD,1h,SELL,67933.984375,2026-03-31T01:00:00+00:00,0.05987432147573574,69114.93249663255,67866.050390625,"[66753.03625336745, 65572.08813173488, 64391.14001010233]",67866.050390625,2026-03-31T16:00:00+00:00,stop_loss,37.387984350195175,0.009191880304809202,70.70846748079391,0.007,CHOP,0.876871955472652,"{""regime"": ""CHOP"", ""confluence_score"": 0.876871955472652, ""opened_bar_index"": 1086}",2026-09-11T13:59:08.043146+00:00
6,4b61ef48,BTC-USD,1h,SELL,68184.640625,2026-03-31T20:00:00+00:00,0.0497909965344183,69610.00240345299,68116.455984375,"[66759.27884654701, 65333.917068094015, 63908.55528964102]",67169.21875,2026-04-05T00:00:00+00:00,timeout,60.76452521517139,0.01789833920865512,70.97018337124528,0.007,CHOP,0.835255703935983,"{""regime"": ""CHOP"", ""confluence_score"": 0.835255703935983, ""opened_bar_index"": 1105}",2026-09-11T13:59:08.135330+00:00
7,5e8f61bb,BTC-USD,1h,SELL,67169.21875,2026-04-05T00:00:00+00:00,0.07592288803923881,67542.63516514859,67102.04953125,"[66795.80233485141, 66422.38591970284, 66048.96950455425]",67102.04953125,2026-04-05T15:00:00+00:00,stop_loss,16.725266877089872,0.0032796691855120795,71.39553504775148,0.007,CHOP,0.9159926026613386,"{""regime"": ""CHOP"", ""confluence_score"": 0.9159926026613386, ""opened_bar_index"": 1205}",2026-09-11T13:59:08.280059+00:00
8,9a62b409,BTC-USD,1h,SELL,67270.234375,2026-04-05T15:00:00+00:00,0.07593319327242104,67762.33619725336,67762.33619725336,"[66778.13255274664, 66286.03073049326, 65793.9289082399]",67762.33619725336,2026-04-05T22:00:00+00:00,stop_loss,-37.366862778874996,-0.007315298167539057,71.51261191589111,0.007,CHOP,0.72,"{""regime"": ""CHOP"", ""confluence_score"": 0.72, ""opened_bar_index"": 1220}",2026-09-11T13:59:08.317332+00:00
9,ebbc53b7,BTC-USD,1h,SELL,68876.296875,2026-04-07T04:00:00+00:00,0.07389131686514612,69815.09291119144,68807.420578125,"[67937.50083880856, 66998.70480261711, 66059.90876642565]",68807.420578125,2026-04-07T19:00:00+00:00,stop_loss,37.22911782942665,0.007315087909670949,71.25104387643898,0.007,CHOP,0.800546441983695,"{""regime"": ""CHOP"", ""confluence_score"": 0.800546441983695, ""opened_bar_index"": 1257}",2026-09-11T13:59:08.780806+00:00
10,4211b0c4,BTC-USD,1h,BUY,76650.7421875,2026-05-01T01:00:00+00:00,0.06663960047912239,75808.98070803734,78353.34301680441,"[77492.50366696266, 78334.2651464253, 79176.02662588796]",78353.34301680441,2026-05-01T14:00:00+00:00,stop_loss,84.39624136717053,0.016522446582080606,71.51164770124497,0.007,CHOP,0.7023174881873053,"{""regime"": ""CHOP"", ""confluence_score"": 0.7023174881873053, ""opened_bar_index"": 1830}",2026-09-11T13:59:17.293340+00:00
