bar,equity
0,10000.0
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.0
6,10000.0
7,10000.0
8,10000.0
9,10000.0
10,10000.0
11,10000.0
12,10000.0
13,10000.0
14,10000.0
15,10000.0
16,10000.0
17,10000.0
18,10000.0
19,10000.0
20,10000.0
21,10000.0
22,10000.0
23,10000.0
24,10000.0
25,10000.0
26,10000.0
27,10000.0
28,10000.0
29,10000.0
30,10000.0
31,10000.0
32,10000.0
33,10000.0
34,10000.0
35,10000.0
36,10000.0
37,10000.0
38,10000.0
39,10000.0
40,10000.0
41,10000.0
42,10000.0
43,10000.0
44,10000.0
45,10036.771956567609
46,10036.771956567609
47,10036.771956567609
48,10036.771956567609
49,10036.771956567609
50,10036.771956567609
51,10036.771956567609
52,10036.771956567609
53,10036.771956567609
54,10036.771956567609
55,10036.771956567609
56,10036.771956567609
57,10036.771956567609
58,10036.771956567609
59,10036.771956567609
60,10036.771956567609
61,10036.771956567609
62,10036.771956567609
63,10036.771956567609
64,10036.771956567609
65,10036.771956567609
66,10036.771956567609
67,10036.771956567609
68,10036.771956567609
69,10036.771956567609
70,10036.771956567609
71,10036.771956567609
72,10036.771956567609
73,10036.771956567609
74,10036.771956567609
75,10036.771956567609
76,10036.771956567609
77,10036.771956567609
78,10036.771956567609
79,10036.771956567609
80,10036.771956567609
81,10036.771956567609
82,10036.771956567609
83,10036.771956567609
84,10036.771956567609
85,10036.771956567609
86,10036.771956567609
87,10036.771956567609
88,10036.771956567609
89,10036.771956567609
90,10036.771956567609
91,10036.771956567609
92,10036.771956567609
93,10036.771956567609
94,10036.771956567609
95,10036.771956567609
96,10036.771956567609
97,10036.771956567609
98,10036.771956567609
99,10036.771956567609
100,10036.771956567609
101,10036.771956567609
102,10036.771956567609
103,10036.771956567609
104,10036.771956567609
105,10036.771956567609
106,10036.771956567609
107,10036.771956567609
108,10036.771956567609
109,10036.771956567609
110,10036.771956567609
111,10036.771956567609
112,10036.771956567609
113,10036.771956567609
114,10036.771956567609
115,10036.771956567609
116,10036.771956567609
117,10036.771956567609
118,10036.771956567609
119,10036.771956567609
120,10036.771956567609
121,10036.771956567609
122,10036.771956567609
123,10036.771956567609
124,10036.771956567609
125,10036.771956567609
126,10036.771956567609
127,10036.771956567609
128,10036.771956567609
129,10036.771956567609
130,10036.771956567609
131,10036.771956567609
132,10036.771956567609
133,10036.771956567609
134,10036.771956567609
135,10036.771956567609
136,10036.771956567609
137,10036.771956567609
138,10036.771956567609
139,10036.771956567609
140,10036.771956567609
141,10036.771956567609
142,10036.771956567609
143,10036.771956567609
144,10036.771956567609
145,10036.771956567609
146,10036.771956567609
147,10036.771956567609
148,10036.771956567609
149,10036.771956567609
150,10036.771956567609
151,10036.771956567609
152,10036.771956567609
153,10036.771956567609
154,10036.771956567609
155,10036.771956567609
156,10036.771956567609
157,10036.771956567609
158,10036.771956567609
159,10036.771956567609
160,10036.771956567609
161,10036.771956567609
162,10036.771956567609
163,10036.771956567609
164,10036.771956567609
165,10036.771956567609
166,10036.771956567609
167,10036.771956567609
168,10036.771956567609
169,10036.771956567609
170,10036.771956567609
171,10036.771956567609
172,10036.771956567609
173,10036.771956567609
174,10036.771956567609
175,10036.771956567609
176,10036.771956567609
177,10036.771956567609
178,10036.771956567609
179,10036.771956567609
180,10036.771956567609
181,10036.771956567609
182,10036.771956567609
183,10036.771956567609
184,10036.771956567609
185,10036.771956567609
186,10036.771956567609
187,10036.771956567609
188,10036.771956567609
189,10036.771956567609
190,10036.771956567609
191,10036.771956567609
192,10036.771956567609
193,10036.771956567609
194,10036.771956567609
195,10036.771956567609
196,10036.771956567609
197,10036.771956567609
198,10036.771956567609
199,10036.771956567609
200,10036.771956567609
201,10036.771956567609
202,10036.771956567609
203,10036.771956567609
204,10036.771956567609
205,10036.771956567609
206,10036.771956567609
207,10036.771956567609
208,10036.771956567609
209,10036.771956567609
210,9982.212029054077
211,9982.212029054077
212,9982.212029054077
213,9982.212029054077
214,9982.212029054077
215,9982.212029054077
216,9982.212029054077
217,9982.212029054077
218,9982.212029054077
219,9982.212029054077
220,9982.212029054077
221,9982.212029054077
222,9982.212029054077
223,9982.212029054077
224,9982.212029054077
225,9982.212029054077
226,9982.212029054077
227,9982.212029054077
228,9982.212029054077
