symbol,timeframe,bars,trades,wins,losses,breakeven,win_rate,profit_factor,total_pnl,total_pnl_pct,sharpe,sortino,max_dd_pct,max_dd_dollar,expectancy,avg_win,avg_loss,starting_equity,final_equity,duration_sec,gate_mode,atr_multiplier,rr_ratio,filter_chop,regime_1d_filter,long_only,blocked_by_1d,error
BTC-USD,2h,8417,900,318,582,0,0.35333333333333333,1.4316238945946371,3474.230157963644,0.3474230157963644,0.2519221766104497,0.055330168108173663,0.11250906297825161,1344.8565842536118,32.84101055749606,308.28710618470586,117.66046437283505,10000.0,13474.230157963644,60.835877,aggressive,2.0,3.0,True,True,False,294,
ETH-USD,1h,17078,566,229,337,0,0.4045936395759717,1.403763504539095,1910.8918595168616,0.19108918595168617,0.16452388355314282,0.016453684434804047,0.10659750329289727,1199.3954280284543,26.385972361477187,226.73623878553087,109.75708701866611,10000.0,11910.891859516862,153.297088,aggressive,2.5,2.5,True,True,False,118,
ADA-USD,1h,17078,910,363,547,0,0.3989010989010989,1.377053100487112,5000.630377064583,0.5000630377064583,0.22629597575156757,0.03853797918903904,0.1340975159231619,1972.628564217408,25.47077656422499,233.19816273346646,112.38121827934843,10000.0,15000.630377064583,120.944088,aggressive,3.0,2.5,True,True,False,578,
DOT-USD,1h,17078,992,376,616,0,0.3790322580645161,1.2466701167127665,5175.77233018802,0.517577233018802,0.25395036690703227,0.0381483638113281,0.1644625333716918,2348.2685011371523,17.26649592985585,230.23060136211566,112.72458141191312,10000.0,15175.77233018802,102.775023,aggressive,2.5,2.5,True,False,False,0,
ATOM-USD,1h,17078,962,406,556,0,0.42203742203742206,1.2914281340224698,1719.052894661052,0.1719052894661052,0.09962013119376663,0.016749161295828,0.1462566239940684,1706.5320185149412,17.59216511677115,184.7170987883142,104.4451065930247,10000.0,11719.052894661052,112.912703,aggressive,4.0,3.5,True,False,False,0,
