symbol,w_trend,w_elliott,w_volatility,w_volume,trades,wins,losses,win_rate,profit_factor,total_pnl,total_pnl_pct,sharpe,max_dd_pct,error
ETH-USD,0.1,0.4,0.3,0.2,9,4,5,0.4444444444444444,1.8020563210176754,427.7904491057998,0.042779044910579975,0.09721755186080203,0.0320218236508259,
ETH-USD,0.1,0.5,0.0,0.4,77,30,47,0.38961038961038963,1.3012699546814954,1551.6707374135567,0.15516707374135566,0.1290550472726617,0.15405129848713114,
ETH-USD,0.1,0.4,0.4,0.1,5,4,1,0.8,9.39161703242679,890.3610252531471,0.08903610252531471,0.2114248250220594,0.010610124625714343,
ETH-USD,0.1,0.5,0.1,0.3,61,28,33,0.45901639344262296,1.7536992085329761,2849.574140507706,0.28495741405077063,0.23254394460213743,0.07145505356591814,
ETH-USD,0.1,0.4,0.5,0.0,7,3,4,0.42857142857142855,1.733211307509722,301.58028140441456,0.030158028140441457,0.0798939218198912,0.04113142805021671,
ETH-USD,0.1,0.5,0.2,0.2,25,10,15,0.4,1.259034344293338,417.86342805920503,0.0417863428059205,0.06677538038260719,0.08735889938781381,
ETH-USD,0.1,0.5,0.3,0.1,15,9,6,0.6,2.777994826891051,1208.273122897579,0.1208273122897579,0.20345863665202515,0.031781319161722825,
ETH-USD,0.1,0.6,0.0,0.3,81,32,49,0.3950617283950617,1.3366743693926222,1847.547803152851,0.1847547803152851,0.14603969420218404,0.14035935926202675,
ETH-USD,0.1,0.5,0.4,0.0,16,7,9,0.4375,1.3700100744911443,346.8490630670731,0.03468490630670731,0.06932659821653821,0.056429093430084246,
ETH-USD,0.1,0.6,0.1,0.2,75,30,45,0.4,1.3625030040431727,1811.558493900604,0.18115584939006038,0.1483652962585581,0.1350192714204959,
ETH-USD,0.1,0.7,0.1,0.1,121,44,77,0.36363636363636365,1.2262051447752906,2030.8335927132248,0.20308335927132248,0.1353196941356297,0.13225592171290357,
ETH-USD,0.1,0.7,0.0,0.2,121,43,78,0.35537190082644626,1.1902654297451818,1695.226467474402,0.1695226467474402,0.1164788842922621,0.1326298202760518,
ETH-USD,0.1,0.6,0.2,0.1,45,17,28,0.37777777777777777,1.3350257566731314,975.9412369486199,0.09759412369486199,0.11004968794170714,0.07563174519908326,
ETH-USD,0.1,0.7,0.2,0.0,114,42,72,0.3684210526315789,1.265728966904343,2248.056734342752,0.22480567343427518,0.15104350459866375,0.10503266865499221,
ETH-USD,0.1,0.8,0.0,0.1,147,51,96,0.3469387755102041,1.1161175115772706,1247.1304320308027,0.12471304320308027,0.08475531196845883,0.12314216217068491,
ETH-USD,0.1,0.8,0.1,0.0,145,51,94,0.35172413793103446,1.1410496966165427,1500.7539660472758,0.15007539660472757,0.09884429625607648,0.11348157324740339,
ETH-USD,0.1,0.6,0.3,0.0,47,20,27,0.425531914893617,1.550707476248598,1642.5840400195138,0.16425840400195138,0.17134243256249662,0.07813815379107629,
ETH-USD,0.1,0.9,0.0,0.0,215,78,137,0.3627906976744186,1.161958056610095,2669.3471991509814,0.26693471991509815,0.13586864310216587,0.11882254454468344,
ETH-USD,0.2,0.0,0.0,0.8,59,16,43,0.2711864406779661,0.7673460314589216,-1097.2955656828308,-0.10972955656828308,-0.11572810537550475,0.18342614828677478,
ETH-USD,0.2,0.0,0.1,0.7,35,8,27,0.22857142857142856,0.6308101812331186,-1055.1174785183211,-0.10551174785183212,-0.1525714503249551,0.14024017789630144,
ETH-USD,0.2,0.0,0.2,0.6,23,4,19,0.17391304347826086,0.48940674548429786,-1007.191472648863,-0.1007191472648863,-0.18768451697025215,0.1337777936592876,
ETH-USD,0.2,0.1,0.1,0.6,18,4,14,0.2222222222222222,0.6450112414547212,-535.6264103209414,-0.05356264103209414,-0.10239805127740992,0.10160797639289251,
ETH-USD,0.2,0.1,0.0,0.7,49,15,34,0.30612244897959184,0.8951844216881809,-403.0105756016019,-0.04030105756016019,-0.039562339963271284,0.13700542423149215,
ETH-USD,0.2,0.0,0.3,0.5,5,2,3,0.4,1.5442365207666615,167.78578122522413,0.01677857812252241,0.05449217915837184,0.03082957038400582,
ETH-USD,0.2,0.0,0.4,0.4,4,2,2,0.5,2.3435012232068235,275.7049665999057,0.02757049665999057,0.0908661303173486,0.02052137816010454,
ETH-USD,0.2,0.0,0.5,0.3,2,1,1,0.5,2.357851817931977,138.8143371528604,0.013881433715286039,0.06498644713141769,0.0102230843837051,
ETH-USD,0.2,0.0,0.6,0.2,2,1,1,0.5,2.357851817931977,138.8143371528604,0.013881433715286039,0.06498644713141769,0.0102230843837051,
ETH-USD,0.2,0.0,0.7,0.1,2,1,1,0.5,2.357851817931977,138.8143371528604,0.013881433715286039,0.06498644713141769,0.0102230843837051,
ETH-USD,0.2,0.0,0.8,0.0,3,2,1,0.6666666666666666,4.754115233368994,383.78636816884136,0.03837863681688414,0.1299427968426019,0.0102230843837051,
ETH-USD,0.2,0.2,0.0,0.6,30,10,20,0.3333333333333333,0.9387429074665679,-139.23459427560738,-0.013923459427560738,-0.015244506605797794,0.11929154925111192,
ETH-USD,0.2,0.1,0.2,0.5,19,5,14,0.2631578947368421,0.7908546206353143,-303.44626201505343,-0.030344626201505343,-0.05148592738803409,0.10898513214110127,
ETH-USD,0.2,0.1,0.3,0.4,3,3,0,1.0,0.0,748.4961671334368,0.07484961671334367,0.21040723897516747,0.0,
ETH-USD,0.2,0.1,0.4,0.3,3,2,1,0.6666666666666666,4.69899209550981,382.6261439113714,0.03826261439113714,0.12941689940103362,0.010344064924492158,
ETH-USD,0.2,0.1,0.5,0.2,3,2,1,0.6666666666666666,4.69899209550981,382.6261439113714,0.03826261439113714,0.12941689940103362,0.010344064924492158,
ETH-USD,0.2,0.1,0.6,0.1,3,2,1,0.6666666666666666,4.6979384759874785,382.51715682392387,0.038251715682392384,0.12940663888085108,0.010344064924492158,
ETH-USD,0.2,0.1,0.7,0.0,2,2,0,1.0,0.0,491.03712598032143,0.049103712598032145,0.17179324757532102,0.0,
ETH-USD,0.2,0.2,0.1,0.5,44,19,25,0.4318181818181818,1.5526784897677708,1528.4183223981236,0.15284183223981235,0.1590958009542128,0.10426568623471506,
ETH-USD,0.2,0.2,0.2,0.4,21,8,13,0.38095238095238093,1.376878966988602,525.5986068663169,0.05255986068663169,0.08394924446362817,0.06911735677988319,
ETH-USD,0.2,0.2,0.3,0.3,8,3,5,0.375,1.3405976540838531,181.06173986087924,0.018106173986087923,0.047865484559579896,0.032108459076412875,
ETH-USD,0.2,0.2,0.4,0.2,4,3,1,0.75,6.977894623861791,634.2620695856076,0.06342620695856076,0.1744006092470422,0.010610124625714343,
ETH-USD,0.2,0.3,0.0,0.5,75,29,46,0.38666666666666666,1.2776211126193133,1385.0616255486948,0.13850616255486947,0.11843204898111058,0.15636533346735101,
ETH-USD,0.2,0.3,0.1,0.4,54,24,30,0.4444444444444444,1.6162189862381353,2064.598351623279,0.2064598351623279,0.1892029121171621,0.0911879588351999,
ETH-USD,0.2,0.2,0.5,0.1,4,2,2,0.5,2.3066188657149387,272.35735586140436,0.027235735586140435,0.08958975306374045,0.020844437732221194,
ETH-USD,0.2,0.2,0.6,0.0,5,3,2,0.6,3.5105151637672867,520.6627969977762,0.052066279699777625,0.14146172217491673,0.020739281105016924,
ETH-USD,0.2,0.3,0.2,0.3,25,12,13,0.48,1.9307533724253432,1285.5801702838671,0.1285580170283867,0.1774477126773619,0.06940127012478096,
ETH-USD,0.2,0.4,0.1,0.3,51,14,37,0.27450980392156865,0.7467646531227877,-1004.6286150854521,-0.1004628615085452,-0.11423218169996105,0.15705057151553492,
ETH-USD,0.2,0.3,0.3,0.2,12,7,5,0.5833333333333334,2.790635509891363,984.3764496255808,0.09843764496255808,0.18172812963208756,0.021331255674436302,
ETH-USD,0.2,0.3,0.4,0.1,10,5,5,0.5,2.261091122976804,675.9427548802232,0.06759427548802233,0.1378760580362959,0.0320218236508259,
ETH-USD,0.2,0.3,0.5,0.0,6,4,2,0.6666666666666666,4.677032051786773,774.9539977827626,0.07749539977827626,0.18149186884093713,0.021075530125069054,
ETH-USD,0.2,0.4,0.0,0.4,80,31,49,0.3875,1.2906022778263693,1571.9289636883805,0.15719289636883804,0.12841375067235444,0.14291825370958441,
ETH-USD,0.2,0.4,0.2,0.2,35,15,20,0.42857142857142855,1.565567690452927,1213.6187392049742,0.12136187392049742,0.14575171638912826,0.08091861627738857,
ETH-USD,0.2,0.4,0.3,0.1,18,9,9,0.5,1.8715738524380305,861.9562342850095,0.08619562342850094,0.14413868617522785,0.05191011664358376,
ETH-USD,0.2,0.6,0.0,0.2,125,45,80,0.36,1.215403818712424,2002.4955549589922,0.20024955549589923,0.13163053956044707,0.12194958257925065,
ETH-USD,0.2,0.6,0.1,0.1,125,46,79,0.368,1.2504567984835016,2347.268795130056,0.23472687951300558,0.15007286268485895,0.12157043303886379,
ETH-USD,0.2,0.6,0.2,0.0,120,45,75,0.375,1.3006190817639816,2721.4365420078593,0.27214365420078596,0.172242562621073,0.10475325935980612,
ETH-USD,0.2,0.5,0.0,0.3,80,31,49,0.3875,1.2906022778263693,1571.9289636883805,0.15719289636883804,0.12841375067235444,0.14291825370958441,
ETH-USD,0.2,0.4,0.4,0.0,31,11,20,0.3548387096774194,1.198636038636267,386.8885680763469,0.038688856807634696,0.05845581577312839,0.09971455234632717,
ETH-USD,0.2,0.7,0.0,0.1,183,64,119,0.34972677595628415,1.1282103410094138,1796.7917543139356,0.17967917543139356,0.10509849625939002,0.12842460389151272,
ETH-USD,0.2,0.5,0.1,0.2,82,32,50,0.3902439024390244,1.3411010425257566,1819.464935772652,0.18194649357726522,0.14579954850908766,0.14035935926202686,
ETH-USD,0.2,0.5,0.2,0.1,69,28,41,0.4057971014492754,1.4687360275260075,2078.960785740428,0.2078960785740428,0.1761100475824352,0.11851281593382687,
ETH-USD,0.2,0.7,0.1,0.0,182,64,118,0.3516483516483517,1.1375514256060304,1926.7603202950595,0.19267603202950595,0.11130204684341119,0.12842460389151275,
ETH-USD,0.2,0.8,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955792,1671.7446960203233,0.16717446960203233,0.09907789059399853,0.1284246038915126,
ETH-USD,0.2,0.5,0.3,0.0,48,19,29,0.3958333333333333,1.3882310736015535,1211.8142899182858,0.12118142899182859,0.13082148758540674,0.08774809190565637,
ETH-USD,0.3,0.0,0.2,0.5,29,7,22,0.2413793103448276,0.7616033425395783,-547.9768310992022,-0.05479768310992022,-0.07979679609728689,0.13161894935101254,
ETH-USD,0.3,0.0,0.0,0.7,91,35,56,0.38461538461538464,1.2219278862004563,1384.4880179850988,0.13844880179850988,0.11101912537023934,0.1405972544913321,
ETH-USD,0.3,0.0,0.1,0.6,66,26,40,0.3939393939393939,1.3164649563544544,1425.9196263929935,0.14259196263929935,0.12833499643636284,0.12163123408935225,
ETH-USD,0.3,0.0,0.3,0.4,13,4,9,0.3076923076923077,0.9984427710664364,-1.4738105591895874,-0.00014738105591895873,0.003200952045608081,0.052056902366794076,
ETH-USD,0.3,0.0,0.4,0.3,7,3,4,0.42857142857142855,1.7196897158789135,301.05214936731136,0.030105214936731135,0.07924031879805916,0.03156792389729089,
ETH-USD,0.3,0.1,0.0,0.6,90,36,54,0.4,1.3289308083974531,2003.6643995942522,0.2003664399594252,0.15129139929718716,0.14174536212740324,
ETH-USD,0.3,0.0,0.5,0.2,5,2,3,0.4,1.5338021967477684,165.59208919836237,0.016559208919836237,0.05376341852031269,0.031021245361530236,
ETH-USD,0.3,0.2,0.0,0.5,32,10,22,0.3125,0.8569243807781094,-352.9660046600984,-0.03529660046600984,-0.04597965300196427,0.12904280928675546,
ETH-USD,0.3,0.0,0.6,0.1,4,2,2,0.5,2.343704032326913,275.7465858263822,0.02757465858263822,0.09087309410715927,0.02052137816010454,
ETH-USD,0.3,0.0,0.7,0.0,5,2,3,0.4,1.5446710879559946,167.81149102214113,0.016781149102214114,0.054521987377836825,0.030809693176829387,
ETH-USD,0.3,0.1,0.1,0.5,67,26,41,0.3880597014925373,1.2790222651651064,1265.3452796332786,0.12653452796332784,0.11529729875357837,0.15033365459253992,
ETH-USD,0.3,0.1,0.2,0.4,25,11,14,0.44,1.7367349133818946,1087.641142845625,0.1087641142845625,0.15170301205728412,0.07740739017565802,
ETH-USD,0.3,0.1,0.3,0.3,12,6,6,0.5,2.270207813966545,821.7088225805765,0.08217088225805765,0.15198216317056057,0.03139558006425057,
ETH-USD,0.3,0.1,0.4,0.2,11,5,6,0.45454545454545453,1.8928759731339924,565.7070070669633,0.056570700706696335,0.11494583819686882,0.04200329597354903,
ETH-USD,0.3,0.1,0.6,0.0,8,3,5,0.375,1.3803079645610612,194.37549089425374,0.019437549089425375,0.05163517205246874,0.05111002371948616,
ETH-USD,0.3,0.1,0.5,0.1,7,4,3,0.5714285714285714,3.1446172982947584,667.0307195927871,0.06670307195927871,0.1546245641611586,0.020724740810049117,
ETH-USD,0.3,0.2,0.1,0.4,59,24,35,0.4067796610169492,1.3771505879818629,1429.263702243199,0.14292637022431992,0.13463831568159557,0.12942304976099325,
ETH-USD,0.3,0.2,0.2,0.3,35,15,20,0.42857142857142855,1.5656635147825468,1223.7889818223593,0.12237889818223593,0.14698585128227962,0.09576334581450752,
ETH-USD,0.3,0.4,0.2,0.1,29,10,19,0.3448275862068966,1.136134989985744,271.7929423008063,0.02717929423008063,0.04431919988280742,0.10063301086502284,
ETH-USD,0.3,0.3,0.1,0.3,55,15,40,0.2727272727272727,0.7479446156039937,-1082.7540872884238,-0.10827540872884238,-0.1189389461869364,0.16439817708359075,
ETH-USD,0.3,0.5,0.0,0.2,130,45,85,0.34615384615384615,1.1423225839525069,1354.4328341744967,0.13544328341744968,0.09432175165657421,0.15998100263392648,
ETH-USD,0.3,0.3,0.0,0.4,80,31,49,0.3875,1.2906022778263693,1571.9289636883805,0.15719289636883804,0.12841375067235444,0.14291825370958441,
ETH-USD,0.3,0.2,0.5,0.0,20,7,13,0.35,1.1331062755346821,153.60749581090568,0.015360749581090568,0.03218297484845928,0.06027582253463838,
ETH-USD,0.3,0.2,0.4,0.1,15,7,8,0.4666666666666667,1.7441868440067942,641.1840055146477,0.06411840055146477,0.1172533498286407,0.03161106384393996,
ETH-USD,0.3,0.2,0.3,0.2,14,8,6,0.5714285714285714,2.6733287786236706,1128.3711297156988,0.11283711297156988,0.19196653506625494,0.031744657715033646,
ETH-USD,0.3,0.3,0.2,0.2,43,16,27,0.37209302325581395,1.2274454245884494,652.5772592634457,0.06525772592634457,0.07863906684305264,0.08345535803440442,
ETH-USD,0.3,0.3,0.4,0.0,33,15,18,0.45454545454545453,1.8268362696924596,1547.6704520264466,0.15476704520264467,0.18843366993126592,0.09976312348244201,
ETH-USD,0.3,0.4,0.0,0.3,80,31,49,0.3875,1.2906022778263693,1571.9289636883805,0.15719289636883804,0.12841375067235444,0.14291825370958441,
ETH-USD,0.3,0.3,0.3,0.1,29,11,18,0.3793103448275862,1.3426563741370587,602.2711944881448,0.06022711944881448,0.08860704545950822,0.08987797838588323,
ETH-USD,0.3,0.4,0.1,0.2,84,32,52,0.38095238095238093,1.3161802781439387,1788.2714862396915,0.17882714862396915,0.14146195538093592,0.12000905445662746,
ETH-USD,0.3,0.5,0.1,0.1,130,46,84,0.35384615384615387,1.1751102312279988,1680.9761228768766,0.16809761228768766,0.11270030822052576,0.15957952161728028,
ETH-USD,0.3,0.5,0.2,0.0,126,45,81,0.35714285714285715,1.2029994191972222,1904.7349419030743,0.19047349419030743,0.12661688732767407,0.12285613570499636,
ETH-USD,0.3,0.4,0.3,0.0,48,19,29,0.3958333333333333,1.3882310736015535,1211.8142899182858,0.12118142899182859,0.13082148758540674,0.08774809190565637,
ETH-USD,0.3,0.6,0.0,0.1,183,64,119,0.34972677595628415,1.1282395256044337,1797.1834211338737,0.17971834211338736,0.10511756431571981,0.12842460389151247,
ETH-USD,0.3,0.6,0.1,0.0,184,64,120,0.34782608695652173,1.118923469446257,1671.17801036351,0.16711780103635102,0.0990546503575544,0.12842460389151233,
ETH-USD,0.4,0.0,0.0,0.6,76,22,54,0.2894736842105263,0.8259459841197087,-1000.5471047765968,-0.10005471047765968,-0.08878363051498171,0.17846759055152764,
ETH-USD,0.3,0.7,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955792,1671.7446960203233,0.16717446960203233,0.09907789059399853,0.1284246038915126,
ETH-USD,0.4,0.1,0.0,0.5,76,23,53,0.3026315789473684,0.8548461990249056,-844.7625290158248,-0.08447625290158248,-0.07292736921310806,0.18231401381698878,
ETH-USD,0.4,0.1,0.1,0.4,65,19,46,0.2923076923076923,0.7896966144170566,-1038.1328362618515,-0.10381328362618515,-0.10397542499716826,0.16030258047985269,
ETH-USD,0.4,0.0,0.1,0.5,90,36,54,0.4,1.3137741238895386,1917.715812176828,0.19177158121768278,0.14620719377073232,0.12935729180498304,
ETH-USD,0.4,0.0,0.2,0.4,58,23,35,0.39655172413793105,1.3592974484937426,1442.901131596056,0.1442901131596056,0.1375778208717908,0.12625201240196443,
ETH-USD,0.4,0.0,0.3,0.3,28,11,17,0.39285714285714285,1.2654815602218992,491.8135770953795,0.04918135770953795,0.07354672258090714,0.05073692342428131,
ETH-USD,0.4,0.0,0.4,0.2,20,8,12,0.4,1.3533972133952563,451.144084059908,0.0451144084059908,0.07681400389109687,0.04198329064131855,
ETH-USD,0.4,0.0,0.5,0.1,19,7,12,0.3684210526315789,1.1645508436988559,205.6405550807267,0.02056405550807267,0.03954840734029339,0.052494612493753805,
ETH-USD,0.4,0.0,0.6,0.0,19,9,10,0.47368421052631576,1.839271062804124,870.63652050364,0.087063652050364,0.1407442664575211,0.061864771365873,
ETH-USD,0.4,0.1,0.2,0.3,44,17,27,0.38636363636363635,1.311512365239751,926.3164746521525,0.09263164746521525,0.10532689019335599,0.09143207139836682,
ETH-USD,0.4,0.1,0.3,0.2,21,10,11,0.47619047619047616,1.723586838061985,891.2552477694335,0.08912552477694335,0.13859165167802973,0.04145771975719569,
ETH-USD,0.4,0.1,0.4,0.1,19,8,11,0.42105263157894735,1.4717186937894358,560.3267031406249,0.05603267031406249,0.09513921526149116,0.06150410559961718,
ETH-USD,0.4,0.2,0.1,0.3,30,8,22,0.26666666666666666,0.6630634813754911,-802.7872139241463,-0.08027872139241463,-0.12544919866552626,0.13816352660637177,
ETH-USD,0.4,0.2,0.0,0.4,97,37,60,0.38144329896907214,1.2256136913677977,1534.6830145317745,0.15346830145317744,0.11756962459396411,0.15882412442429739,
ETH-USD,0.4,0.1,0.5,0.0,27,10,17,0.37037037037037035,1.3993852129540751,645.2724330634028,0.06452724330634028,0.09547587895748257,0.08960663031857509,
ETH-USD,0.4,0.2,0.2,0.2,66,25,41,0.3787878787878788,1.279954600223349,1151.564456812208,0.1151564456812208,0.1100530058520571,0.13635707887983697,
ETH-USD,0.4,0.3,0.0,0.3,105,34,71,0.3238095238095238,1.0611255427314361,485.81856672378126,0.048581856672378125,0.04479062193500987,0.13186818394138744,
ETH-USD,0.4,0.2,0.3,0.1,38,14,24,0.3684210526315789,1.2710784203722978,672.2012154344065,0.06722012154344066,0.08624279354226001,0.0774554735404392,
ETH-USD,0.4,0.3,0.1,0.2,146,56,90,0.3835616438356164,1.3044904243418223,3230.5047119217033,0.32305047119217034,0.18240023731434363,0.14363369934925888,
ETH-USD,0.4,0.4,0.0,0.2,164,60,104,0.36585365853658536,1.2416592121984966,3069.9096156632386,0.3069909615663239,0.16689393480236617,0.10954991120094054,
ETH-USD,0.4,0.2,0.4,0.0,39,16,23,0.41025641025641024,1.508449400206621,1195.2503641613403,0.11952503641613403,0.14145490820757456,0.1089840936084501,
ETH-USD,0.4,0.4,0.1,0.1,165,61,104,0.3696969696969697,1.2531606970779812,3290.909750556464,0.32909097505564644,0.1761053805928513,0.10954991120094049,
ETH-USD,0.4,0.4,0.2,0.0,162,60,102,0.37037037037037035,1.2556599073807029,3275.027233853012,0.32750272338530123,0.17676336840807663,0.1095499112009404,
ETH-USD,0.4,0.3,0.2,0.1,139,53,86,0.381294964028777,1.2955580322657043,2994.030198022001,0.29940301980220013,0.17614625752046648,0.12257627931006476,
ETH-USD,0.4,0.3,0.3,0.0,129,50,79,0.3875968992248062,1.3084098744582886,2971.7662794908792,0.29717662794908795,0.17983759509014327,0.10778547552767022,
ETH-USD,0.4,0.5,0.0,0.1,184,64,120,0.34782608695652173,1.1189060069673684,1670.9363464225225,0.16709363464225224,0.09904201407150551,0.12842460389151256,
ETH-USD,0.4,0.5,0.1,0.0,184,64,120,0.34782608695652173,1.1189060069673684,1670.9363464225225,0.16709363464225224,0.09904201407150551,0.12842460389151256,
ETH-USD,0.4,0.6,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955792,1671.7446960203233,0.16717446960203233,0.09907789059399853,0.1284246038915126,
ETH-USD,0.5,0.0,0.0,0.5,80,24,56,0.3,0.8757315283239266,-764.9041945709578,-0.07649041945709578,-0.06196999550216963,0.17101026477510248,
ETH-USD,0.5,0.0,0.1,0.4,70,20,50,0.2857142857142857,0.8065168180066877,-1028.2268536613537,-0.10282268536613537,-0.09704135907042155,0.17071646710747507,
ETH-USD,0.5,0.1,0.2,0.2,34,11,23,0.3235294117647059,1.078970995895246,192.58278458220775,0.019258278458220774,0.030888645406530295,0.09491490295881162,
ETH-USD,0.5,0.1,0.1,0.3,72,20,52,0.2777777777777778,0.8046605929151065,-1050.0876491464587,-0.10500876491464588,-0.09941587748696716,0.17272808923340363,
ETH-USD,0.5,0.1,0.0,0.4,80,25,55,0.3125,0.9265301930100789,-452.14133559854236,-0.045214133559854236,-0.03198070169005464,0.14292479860841684,
ETH-USD,0.5,0.0,0.2,0.3,86,32,54,0.37209302325581395,1.2386542926707937,1386.033855984253,0.1386033855984253,0.11449901456893348,0.17020777827294598,
ETH-USD,0.5,0.2,0.3,0.0,43,13,30,0.3023255813953488,0.8828425228819752,-398.78430697836666,-0.03987843069783666,-0.04261748958243306,0.14356098343672366,
ETH-USD,0.5,0.2,0.1,0.2,120,41,79,0.3416666666666667,1.0830150460044863,738.739612712865,0.0738739612712865,0.059926726393282434,0.14931575692782537,
ETH-USD,0.5,0.0,0.3,0.2,47,19,28,0.40425531914893614,1.3838300339982885,1241.618433307187,0.1241618433307187,0.13046128926503034,0.07002903299909143,
ETH-USD,0.5,0.2,0.0,0.3,161,54,107,0.33540372670807456,1.0344397443146547,415.61889772227005,0.041561889772227,0.036728824506386294,0.1347905213091525,
ETH-USD,0.5,0.2,0.2,0.1,109,36,73,0.3302752293577982,1.0555545997137923,447.9022391975559,0.04479022391975559,0.0420502440491883,0.12961606198124037,
ETH-USD,0.5,0.0,0.5,0.0,52,19,33,0.36538461538461536,1.1971699610023154,742.6515028560498,0.07426515028560497,0.0824875542366844,0.10652092336982837,
ETH-USD,0.5,0.0,0.4,0.1,44,19,25,0.4318181818181818,1.692668070361216,1921.5916805008055,0.19215916805008054,0.19487985172002256,0.06562049276853452,
ETH-USD,0.5,0.1,0.3,0.1,61,24,37,0.39344262295081966,1.3889048653173315,1564.024554198997,0.1564024554198997,0.14492822234711272,0.0803706872522006,
ETH-USD,0.5,0.1,0.4,0.0,54,24,30,0.4444444444444444,1.7098723550643145,2370.486682633242,0.23704866826332419,0.21571321697747037,0.05949610090979463,
ETH-USD,0.5,0.3,0.0,0.2,140,51,89,0.36428571428571427,1.2340246345991903,2473.485143654596,0.2473485143654596,0.15001060764144217,0.10485719716297405,
ETH-USD,0.5,0.3,0.1,0.1,167,60,107,0.3592814371257485,1.206174188674331,2656.8862838919067,0.26568862838919066,0.1479480732937177,0.10966912828277411,
ETH-USD,0.5,0.3,0.2,0.0,165,60,105,0.36363636363636365,1.2215697686822593,2853.242520318441,0.28532425203184414,0.15753748966780282,0.10954991120094043,
ETH-USD,0.5,0.4,0.0,0.1,184,64,120,0.34782608695652173,1.1189543236549326,1671.6650433941722,0.16716650433941724,0.09907435598864073,0.12842460389151256,
ETH-USD,0.5,0.4,0.1,0.0,184,64,120,0.34782608695652173,1.1189543236549326,1671.6650433941722,0.16716650433941724,0.09907435598864073,0.12842460389151256,
ETH-USD,0.6,0.0,0.0,0.4,81,26,55,0.32098765432098764,0.935674318251826,-395.5709802151723,-0.03955709802151723,-0.026809153140080838,0.1424250034441345,
ETH-USD,0.5,0.5,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955792,1671.7446960203233,0.16717446960203233,0.09907789059399853,0.1284246038915126,
ETH-USD,0.6,0.0,0.1,0.3,78,24,54,0.3076923076923077,0.9294271974303435,-412.2751125546383,-0.04122751125546383,-0.0294647470557523,0.14225923919263606,
ETH-USD,0.6,0.0,0.2,0.2,72,23,49,0.3194444444444444,0.9975774620962271,-13.211540237720328,-0.001321154023772033,0.006660681659358304,0.1544668038725604,
ETH-USD,0.6,0.1,0.1,0.2,167,61,106,0.3652694610778443,1.1721413702076318,2237.5269074556745,0.22375269074556745,0.12978779909664698,0.13064388540031502,
ETH-USD,0.6,0.1,0.0,0.3,201,71,130,0.35323383084577115,1.0831290064129988,1223.4582751079997,0.12234582751079998,0.07585022849319961,0.15274556482681653,
ETH-USD,0.6,0.0,0.3,0.1,92,38,54,0.41304347826086957,1.4455397246824828,2830.4043518649505,0.2830404351864951,0.19984448936443258,0.0848311079882047,
ETH-USD,0.6,0.1,0.2,0.1,189,72,117,0.38095238095238093,1.2346579162663571,3537.6251384183943,0.35376251384183943,0.177933524630609,0.13486699500791863,
ETH-USD,0.6,0.2,0.0,0.2,187,66,121,0.35294117647058826,1.1499116073387319,2149.195931769984,0.21491959317699838,0.12048984845064332,0.11001497166327642,
ETH-USD,0.6,0.0,0.4,0.0,68,28,40,0.4117647058823529,1.4783678439763235,2196.1931116239375,0.21961931116239375,0.1838080915008438,0.0724482785640929,
ETH-USD,0.6,0.1,0.3,0.0,175,64,111,0.3657142857142857,1.1694466672021442,2250.374812834363,0.2250374812834363,0.12779571155486807,0.13458084227340142,
ETH-USD,0.6,0.2,0.1,0.1,171,68,103,0.39766081871345027,1.4074602264874314,5264.402945025813,0.5264402945025813,0.2487695123053928,0.09674325686642672,
ETH-USD,0.7,0.0,0.0,0.3,58,22,36,0.3793103448275862,1.1879615404054773,802.1555215407225,0.08021555215407225,0.08358475528110443,0.10190862301897381,
ETH-USD,0.7,0.0,0.1,0.2,58,22,36,0.3793103448275862,1.2031972806268998,870.2821951455953,0.08702821951455954,0.0894828726537377,0.10190862301897399,
ETH-USD,0.7,0.0,0.2,0.1,56,22,34,0.39285714285714285,1.2973091321339998,1185.7632467724125,0.11857632467724125,0.11911509597147361,0.10173863819159594,
ETH-USD,0.6,0.2,0.2,0.0,177,65,112,0.3672316384180791,1.2226490431001176,3117.431312820203,0.3117431312820203,0.164533854129081,0.10912039848320074,
ETH-USD,0.6,0.3,0.0,0.1,200,70,130,0.35,1.1111009123379978,1706.3752595039387,0.17063752595039386,0.0982485921960422,0.12842460389151247,
ETH-USD,0.6,0.3,0.1,0.0,195,69,126,0.35384615384615387,1.136239678820209,2057.4381494104673,0.20574381494104674,0.11444908740629872,0.12835774907254455,
ETH-USD,0.7,0.1,0.0,0.2,62,22,40,0.3548387096774194,1.1145774342047687,522.7555985779509,0.05227555985779509,0.056916992742557106,0.10160775803007036,
ETH-USD,0.6,0.4,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955792,1671.7446960203233,0.16717446960203233,0.09907789059399853,0.1284246038915126,
ETH-USD,0.7,0.1,0.1,0.1,61,22,39,0.36065573770491804,1.1425704835489994,636.04231164052,0.063604231164052,0.06748995129710729,0.10167527844221567,
ETH-USD,0.7,0.1,0.2,0.0,62,23,39,0.3709677419354839,1.179928441649616,814.5518843632381,0.08145518843632381,0.08305541813443487,0.1019478682198204,
