position_id,bar_index,bar_time,direction,regime,score,entry_price,stop_loss,take_profit,exit_price,exit_reason,pnl,symbol
98b41cf7,12505,2026-02-23 13:00:00+00:00,SELL,BEAR,0.7480253087842086,0.2726229429244995,0.27912423342085374,0.2563697166836139,0.2563697166836139,take_profit,235.11433992444597,ADA-USD
fc1b6394,12529,2026-02-24 13:00:00+00:00,SELL,BEAR,0.8601152372950034,0.2564815580844879,0.2616003165574652,0.2436846619020448,0.2616003165574652,stop_loss,-109.63753774441106,ADA-USD
7a294377,12532,2026-02-24 16:00:00+00:00,SELL,BEAR,0.8116719075714015,0.26044732332229614,0.2663327519028005,0.24573375187103533,0.2663327519028005,stop_loss,-107.27751299006658,ADA-USD
4d90ed59,12541,2026-02-25 01:00:00+00:00,SELL,BEAR,0.6265793640487021,0.26740145683288574,0.273924077935195,0.25109490407711255,0.273924077935195,stop_loss,-105.47432992113802,ADA-USD
be9ec399,12554,2026-02-25 14:00:00+00:00,BUY,BULL,0.8249198544751967,0.2865354120731354,0.27805980924532425,0.30772441914266313,0.30772441914266313,take_profit,234.08757183240695,ADA-USD
c55e25f9,12560,2026-02-25 20:00:00+00:00,BUY,BULL,0.958148066021516,0.3080892860889435,0.29686387732550007,0.336152807997552,0.29686387732550007,stop_loss,-103.99561875809475,ADA-USD
57c62504,12563,2026-02-25 23:00:00+00:00,BUY,BULL,0.9239999999999999,0.29669320583343506,0.2830400947360806,0.33082598357682114,0.2830400947360806,stop_loss,-101.7836386530475,ADA-USD
28be9a99,12618,2026-02-28 06:00:00+00:00,SELL,BEAR,0.7382726607729645,0.26365968585014343,0.27193419490501963,0.24297341321295296,0.27193419490501963,stop_loss,-102.87397608111662,ADA-USD
4e146c26,12637,2026-03-01 01:00:00+00:00,BUY,BULL,0.743115739444053,0.2856238782405853,0.2749708079146849,0.3122565540553363,0.2749708079146849,stop_loss,-100.621483048011,ADA-USD
c8a2303d,12693,2026-03-03 09:00:00+00:00,SELL,BEAR,0.6248032961955521,0.2647380232810974,0.2725074883014378,0.24531436073024654,0.2725074883014378,stop_loss,-101.12538254180555,ADA-USD
b72f4952,12718,2026-03-04 10:00:00+00:00,SELL,BEAR,0.5876195410858541,0.2699558734893799,0.2786757962098478,0.24815606668821008,0.2786757962098478,stop_loss,-99.46111675197061,ADA-USD
f7324930,12727,2026-03-04 19:00:00+00:00,BUY,BULL,0.7320744656885687,0.28292831778526306,0.2732025687256867,0.30724269043420394,0.2732025687256867,stop_loss,-97.87291758159941,ADA-USD
d30406eb,12739,2026-03-05 07:00:00+00:00,SELL,BEAR,0.5818014668144557,0.27162307500839233,0.2800179308093292,0.2506359355060502,0.2506359355060502,take_profit,223.3023619280289,ADA-USD
ad26e11a,12808,2026-03-08 04:00:00+00:00,SELL,BEAR,0.864,0.25034183263778687,0.2548080259412221,0.23917634937919877,0.2548080259412221,stop_loss,-104.44646935680778,ADA-USD
a20f3543,12814,2026-03-08 10:00:00+00:00,SELL,BEAR,0.830523305607354,0.25630322098731995,0.261166565895389,0.24414485871714733,0.261166565895389,stop_loss,-102.66188684375958,ADA-USD
4343fc39,12847,2026-03-09 19:00:00+00:00,SELL,BEAR,0.5838002729261039,0.2590031623840332,0.2664370489697831,0.2404184459196585,0.2664370489697831,stop_loss,-98.24825826157328,ADA-USD
a95cdc0d,12866,2026-03-10 14:00:00+00:00,BUY,BULL,0.7999337249718865,0.2710094451904297,0.2617479423972419,0.29416320217339914,0.2617479423972419,stop_loss,-96.00185954683234,ADA-USD
96481a02,12285,2026-02-14 09:00:00+00:00,BUY,BULL,0.500040470165633,1.3652600049972534,1.3436793452631393,1.4192116543325388,1.4192116543325388,take_profit,237.09737471589833,DOT-USD
3733a942,12295,2026-02-14 19:00:00+00:00,BUY,BULL,0.54,1.4273464679718018,1.4004375294166396,1.4946188143597072,1.4004375294166396,stop_loss,-113.12884889581497,DOT-USD
f73c9d40,12303,2026-02-15 03:00:00+00:00,BUY,BULL,0.5272163283898613,1.4148088693618774,1.3827969213901277,1.4948387392912519,1.3827969213901277,stop_loss,-110.08727959960753,DOT-USD
d0024f32,12404,2026-02-19 08:00:00+00:00,SELL,BEAR,0.5548342857738444,1.2937942743301392,1.3174628797519616,1.2346227607755829,1.3174628797519616,stop_loss,-111.18670420668904,DOT-USD
313f2dd6,12459,2026-02-21 15:00:00+00:00,BUY,BULL,0.5201049265970146,1.3738079071044922,1.3461759325472418,1.4428878434976182,1.3461759325472418,stop_loss,-108.77477182591234,DOT-USD
094bd7a9,12482,2026-02-22 14:00:00+00:00,SELL,BEAR,0.5163486631607475,1.31464684009552,1.3357087039344278,1.2619921804982508,1.2619921804982508,take_profit,232.86643552967405,DOT-USD
afd59c6b,12493,2026-02-23 01:00:00+00:00,SELL,BEAR,0.54,1.2490962743759155,1.277410858861026,1.178309813163139,1.277410858861026,stop_loss,-109.21475191371128,DOT-USD
e2ffe567,12501,2026-02-23 09:00:00+00:00,SELL,BEAR,0.6250669091767609,1.2955069541931152,1.3241405973610574,1.2239228462732599,1.3241405973610574,stop_loss,-108.2491466625989,DOT-USD
aed21b31,12551,2026-02-25 11:00:00+00:00,BUY,BULL,0.7159015949552627,1.3827983140945435,1.341150094099464,1.486918864082242,1.486918864082242,take_profit,238.4740699632332,DOT-USD
c27079d5,12553,2026-02-25 13:00:00+00:00,BUY,BULL,0.8383619997173111,1.4686527252197266,1.4121645579819986,1.6098731433140465,1.6098731433140465,take_profit,245.71900136026403,DOT-USD
81649daf,12559,2026-02-25 19:00:00+00:00,BUY,BULL,0.8454958075429445,1.6329007148742676,1.5583802160933404,1.8192019618265853,1.5583802160933404,stop_loss,-107.34326965575642,DOT-USD
03602c6c,12580,2026-02-26 16:00:00+00:00,BUY,BULL,0.54,1.538846492767334,1.44021476423945,1.785425814087044,1.5220012664794922,timeout,-20.557958304159364,DOT-USD
f199a631,12707,2026-03-03 23:00:00+00:00,BUY,BULL,0.5304460880218111,1.530145525932312,1.48649490688993,1.6392720735382669,1.48649490688993,stop_loss,-108.68147203727001,DOT-USD
1f8e2aa6,12810,2026-03-08 06:00:00+00:00,SELL,BEAR,0.5269261745823518,1.4435539245605469,1.4726837823517507,1.3707292800825372,1.4726837823517507,stop_loss,-110.63748657558297,DOT-USD
6137c0a0,12817,2026-03-08 13:00:00+00:00,SELL,BEAR,0.5132648673845784,1.4659137725830078,1.4981701205120435,1.3852729027604185,1.4981701205120435,stop_loss,-108.60275083202505,DOT-USD
4b27f2fd,12858,2026-03-10 06:00:00+00:00,BUY,CHOP,0.501799449219197,1.5184212923049927,1.4808527212674425,1.612342719898868,1.4808527212674425,stop_loss,-106.23081250831221,DOT-USD
44b9bce7,12890,2026-03-11 14:00:00+00:00,BUY,BULL,0.5733185086763212,1.5356838703155518,1.5002289030386087,1.6243212885079097,1.5002289030386087,stop_loss,-105.6474031784654,DOT-USD
b34da689,12958,2026-03-14 10:00:00+00:00,SELL,BEAR,0.5064313282985673,1.436193585395813,1.4609467810939307,1.3743105961505186,1.4609467810939307,stop_loss,-107.52429765958905,DOT-USD
f9466ff1,13000,2026-03-16 04:00:00+00:00,BUY,BULL,0.6679540685524326,1.5260604619979858,1.4875500937554273,1.622336382604382,1.622336382604382,take_profit,230.17561552039274,DOT-USD
ed54abff,13016,2026-03-16 20:00:00+00:00,BUY,BULL,0.7362662559857244,1.629508137702942,1.5768036077184804,1.7612694626640955,1.5768036077184804,stop_loss,-103.41519301237749,DOT-USD
4ebc7374,13058,2026-03-18 14:00:00+00:00,BUY,BULL,0.6413725553920582,1.5576413869857788,1.5204645795667044,1.6505834055334647,1.5204645795667044,stop_loss,-104.43625835632515,DOT-USD
34aa7815,13085,2026-03-19 17:00:00+00:00,SELL,CHOP,0.5043027024385845,1.513751745223999,1.5467341483920083,1.4312957373039759,1.5467341483920083,stop_loss,-104.25901761652429,DOT-USD
e112cf23,13127,2026-03-21 11:00:00+00:00,SELL,BEAR,0.6189201690620278,1.4913702011108398,1.5133510457154633,1.436418089599281,1.436418089599281,take_profit,223.33991038094618,DOT-USD
e801d784,13151,2026-03-22 11:00:00+00:00,SELL,BEAR,0.6947212485081312,1.4348399639129639,1.4572864657456144,1.3787237093313376,1.4572864657456144,stop_loss,-109.04301354734571,DOT-USD
0c63c159,13175,2026-03-23 11:00:00+00:00,SELL,BEAR,0.6633033918983428,1.4651305675506592,1.5007391279371163,1.3761091665845167,1.3761091665845167,take_profit,231.1457463615139,DOT-USD
d4048ea5,13204,2026-03-24 16:00:00+00:00,SELL,BEAR,0.6676624852018643,1.3775442838668823,1.4083241912768079,1.3005945153420684,1.4083241912768079,stop_loss,-106.67141572717176,DOT-USD
5a0f6e5d,13212,2026-03-25 00:00:00+00:00,SELL,BEAR,0.6260324166112442,1.4071547985076904,1.43785988489165,1.3303920825477915,1.3303920825477915,take_profit,233.25218870508994,DOT-USD
3af6c7c6,13241,2026-03-26 05:00:00+00:00,SELL,BEAR,0.6304500242138942,1.3314164876937866,1.3570466998798105,1.267340957228727,1.267340957228727,take_profit,237.66293116583262,DOT-USD
c1991c80,13412,2026-04-02 08:00:00+00:00,SELL,BEAR,0.554960971750587,1.2159948348999023,1.2402490328052738,1.1553593401364737,1.2402490328052738,stop_loss,-111.73539923928816,DOT-USD
a82dab4e,13434,2026-04-03 06:00:00+00:00,SELL,CHOP,0.5500942817345338,1.2557809352874756,1.2749142296771556,1.2079476993132756,1.2749142296771556,stop_loss,-113.61509232488116,DOT-USD
5a1e36a3,13509,2026-04-06 09:00:00+00:00,BUY,BULL,0.654046417065077,1.2887790203094482,1.2688537041379067,1.3385923107383022,1.2688537041379067,stop_loss,-111.94120347820878,DOT-USD
388da585,13538,2026-04-07 14:00:00+00:00,SELL,BEAR,0.5052738249576237,1.2178378105163574,1.238517759538477,1.1661379379610584,1.238517759538477,stop_loss,-109.73828857074169,DOT-USD
fb0e72e8,13545,2026-04-07 21:00:00+00:00,BUY,BULL,0.632222960782278,1.2730600833892822,1.2472700128114194,1.3375352598339392,1.2472700128114194,stop_loss,-106.468456192235,DOT-USD
89688ce4,13587,2026-04-09 15:00:00+00:00,BUY,BULL,0.5559068136233871,1.282900094985962,1.2570513331946926,1.3475219994641354,1.2570513331946926,stop_loss,-105.35125587603265,DOT-USD
98859568,13648,2026-04-12 04:00:00+00:00,SELL,BEAR,0.5346781624684744,1.231216549873352,1.2576892581320713,1.165034779226554,1.165034779226554,take_profit,228.59219585294335,DOT-USD
4a34eb9b,13673,2026-04-13 05:00:00+00:00,SELL,BEAR,0.5819120698367448,1.1746820211410522,1.2065888806988743,1.0949148722464974,1.2065888806988743,stop_loss,-104.40891746912652,DOT-USD
2c0cbaa9,13690,2026-04-13 22:00:00+00:00,SELL,BEAR,0.6134703756779086,1.2128255367279053,1.2528168990972999,1.112847130804419,1.2528168990972999,stop_loss,-102.03958319114653,DOT-USD
b0a9c6ea,13747,2026-04-16 07:00:00+00:00,BUY,BULL,0.5870651221871298,1.2710000276565552,1.2313738100807965,1.3700655715959518,1.2549999952316284,timeout,-44.45800466108736,DOT-USD
3abdab43,13891,2026-04-22 07:00:00+00:00,BUY,BULL,0.5452311133185896,1.305999994277954,1.2771099212239647,1.3782251769129277,1.2771099212239647,stop_loss,-103.11147990337726,DOT-USD
c6acc9d4,13918,2026-04-23 10:00:00+00:00,SELL,BEAR,0.5010633354756748,1.2430000305175781,1.2666459889829664,1.1838851343541072,1.2666459889829664,stop_loss,-103.55369923977308,DOT-USD
eec1a646,14014,2026-04-27 10:00:00+00:00,SELL,BEAR,0.5209826795951489,1.2330000400543213,1.2554728329507607,1.1768180578132226,1.2554728329507607,stop_loss,-102.8339900919255,DOT-USD
39833eac,14068,2026-04-29 16:00:00+00:00,SELL,BEAR,0.5198723317102811,1.2079999446868896,1.2324727706015781,1.1468178799001683,1.2324727706015781,stop_loss,-100.68368471067018,DOT-USD
d43c12d1,14203,2026-05-05 07:00:00+00:00,BUY,BULL,0.5364732983840911,1.253999948501587,1.226617044942339,1.3224572073997067,1.3224572073997067,take_profit,217.84780274202154,DOT-USD
4a92d430,14216,2026-05-06 08:00:00+00:00,BUY,BULL,0.7020000000000001,1.3279999494552612,1.2959306047712156,1.4081733111653756,1.2959306047712156,stop_loss,-100.31226631071306,DOT-USD
