symbol,w_trend,w_elliott,w_volatility,w_volume,w_mean_rev,trades,wins,losses,win_rate,profit_factor,total_pnl,total_pnl_pct,sharpe,max_dd_pct,error
ETH-USD,0.0,0.8,0.0,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.0,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.0,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.0,0.8,0.0,60,17,43,0.2833333333333333,0.7810364205542538,-1039.437457923399,-0.1039437457923399,-0.10874328078174447,0.18342614828677395,
ETH-USD,0.2,0.0,0.2,0.6,0.0,23,4,19,0.17391304347826086,0.48940674548429786,-1007.191472648863,-0.1007191472648863,-0.18776700182341385,0.1337777936592876,
ETH-USD,0.2,0.0,0.2,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.2,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.2,0.0,0.6,0.0,30,10,20,0.3333333333333333,0.9474492366299686,-119.68234326740458,-0.011968234326740457,-0.012347888206178872,0.11929154925111175,
ETH-USD,0.2,0.0,0.2,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.4,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.4,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.4,0.4,0.0,4,2,2,0.5,2.3435012232068235,275.7049665999057,0.02757049665999057,0.09090606049864408,0.02052137816010454,
ETH-USD,0.2,0.0,0.6,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.0,0.6,0.2,0.0,2,1,1,0.5,2.357851817931977,138.8143371528604,0.013881433715286039,0.06501500429614399,0.0102230843837051,
ETH-USD,0.2,0.0,0.8,0.0,0.0,3,2,1,0.6666666666666666,4.754115233368994,383.78636816884136,0.03837863681688414,0.12999990081752552,0.0102230843837051,
ETH-USD,0.2,0.2,0.0,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.2,0.0,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.2,0.0,0.4,0.2,10,2,8,0.2,0.5559501764942041,-374.04289462698034,-0.03740428946269803,-0.09892016599852473,0.08224095589745954,
ETH-USD,0.2,0.2,0.2,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.2,0.2,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.6,0.0,0.0,0.2,119,44,75,0.3697478991596639,1.2796272806740547,2510.848845548877,0.2510848845548877,0.16170730885024306,0.1047532593598063,
ETH-USD,0.2,0.2,0.2,0.4,0.0,22,9,13,0.4090909090909091,1.4082584666124605,571.8633183572347,0.05718633183572347,0.0906457674611895,0.06911735677988311,
ETH-USD,0.2,0.2,0.4,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.2,0.4,0.2,0.0,4,3,1,0.75,6.977894623861791,634.2620695856076,0.06342620695856076,0.17447725453525903,0.010610124625714343,
ETH-USD,0.2,0.4,0.0,0.2,0.2,20,5,15,0.25,0.7896336544073125,-329.80127090845053,-0.03298012709084505,-0.055995589699387505,0.1029139588920791,
ETH-USD,0.2,0.2,0.6,0.0,0.0,5,3,2,0.6,3.5105151637672867,520.6627969977762,0.052066279699777625,0.14152388896767748,0.020739281105016924,
ETH-USD,0.2,0.6,0.0,0.2,0.0,125,45,80,0.36,1.2154038187124148,2002.495554958903,0.2002495554958903,0.13168838532327218,0.12194958257925134,
ETH-USD,0.2,0.6,0.2,0.0,0.0,120,45,75,0.375,1.3006190817639725,2721.43654200775,0.272143654200775,0.17231825926970337,0.10475325935980613,
ETH-USD,0.2,0.4,0.0,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.2,0.4,0.0,0.4,0.0,80,31,49,0.3875,1.3260825863727699,1798.3637100740289,0.17983637100740288,0.14274107434641967,0.14291825370958489,
ETH-USD,0.2,0.8,0.0,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955734,1671.744696020216,0.1671744696020216,0.09912142961810934,0.12842460389151245,
ETH-USD,0.2,0.4,0.2,0.2,0.0,35,15,20,0.42857142857142855,1.6550060052412496,1433.0422184922209,0.1433042218492221,0.16515601947040479,0.08091861627738829,
ETH-USD,0.2,0.4,0.4,0.0,0.0,31,11,20,0.3548387096774194,1.198636038636267,386.8885680763469,0.038688856807634696,0.058481503083169586,0.09971455234632717,
ETH-USD,0.2,0.4,0.2,0.0,0.2,1,1,0,1.0,0.0,243.53485839768473,0.024353485839768475,0.12152694344852857,0.0,
ETH-USD,0.4,0.0,0.0,0.6,0.0,78,22,56,0.28205128205128205,0.8300667506034382,-1031.0389825393613,-0.10310389825393614,-0.08948848702341844,0.19695163582049724,
ETH-USD,0.4,0.0,0.0,0.4,0.2,33,12,21,0.36363636363636365,1.1844364645677221,435.92288444453516,0.043592288444453516,0.06208279669091915,0.10218244485956014,
ETH-USD,0.4,0.0,0.0,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.4,0.0,0.0,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.4,0.0,0.2,0.4,0.0,58,23,35,0.39655172413793105,1.4070483189369432,1666.6232416081966,0.16666232416081966,0.1538702765773278,0.12625201240196465,
ETH-USD,0.4,0.0,0.2,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.4,0.0,0.2,0.2,0.2,4,2,2,0.5,2.3505144893769114,276.3341860394703,0.02763341860394703,0.09114442235354936,0.020461401059603666,
ETH-USD,0.4,0.0,0.4,0.2,0.0,20,8,12,0.4,1.3533972133952563,451.144084059908,0.0451144084059908,0.07684775869489789,0.04198329064131855,
ETH-USD,0.4,0.0,0.6,0.0,0.0,19,9,10,0.47368421052631576,1.839271062804124,870.63652050364,0.087063652050364,0.1408061179073395,0.061864771365873,
ETH-USD,0.4,0.0,0.4,0.0,0.2,3,2,1,0.6666666666666666,4.754115233368994,383.78636816884136,0.03837863681688414,0.12999990081752552,0.0102230843837051,
ETH-USD,0.4,0.2,0.0,0.2,0.2,55,22,33,0.4,1.4569514296712252,1645.22524292655,0.164522524292655,0.1543274017055118,0.12105241227818676,
ETH-USD,0.4,0.2,0.0,0.4,0.0,97,37,60,0.38144329896907214,1.2538279117785618,1760.3889475037267,0.17603889475037268,0.13105428865987132,0.1588241244242975,
ETH-USD,0.4,0.2,0.0,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.4,0.2,0.2,0.2,0.0,66,25,41,0.3787878787878788,1.3266120123005685,1369.773683424739,0.1369773683424739,0.12643352699195737,0.13635707887983653,
ETH-USD,0.4,0.2,0.2,0.0,0.2,22,8,14,0.36363636363636365,1.221962285439221,281.0009776960451,0.02810009776960451,0.051880383352475884,0.0704298710364457,
ETH-USD,0.4,0.4,0.0,0.0,0.2,159,59,100,0.3710691823899371,1.2691737927859368,3346.558586091309,0.3346558586091309,0.18085632921588735,0.10954991120094028,
ETH-USD,0.4,0.4,0.0,0.2,0.0,164,60,104,0.36585365853658536,1.2416592121984906,3069.9096156631695,0.30699096156631694,0.1669672803236709,0.1095499112009404,
ETH-USD,0.4,0.2,0.4,0.0,0.0,39,16,23,0.41025641025641024,1.508449400206621,1195.2503641613403,0.11952503641613403,0.1415170720053922,0.1089840936084501,
ETH-USD,0.4,0.4,0.2,0.0,0.0,162,60,102,0.37037037037037035,1.2556599073806953,3275.0272338529176,0.32750272338529174,0.17684105233367844,0.10954991120094033,
ETH-USD,0.4,0.6,0.0,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955734,1671.744696020216,0.1671744696020216,0.09912142961810934,0.12842460389151245,
ETH-USD,0.6,0.0,0.0,0.2,0.2,63,18,45,0.2857142857142857,0.8899515801947295,-542.0987329403324,-0.05420987329403324,-0.04765974898864833,0.14737332939512657,
ETH-USD,0.6,0.0,0.0,0.4,0.0,81,26,55,0.32098765432098764,0.9668834196480847,-207.6354634920499,-0.02076354634920499,-0.00953143506566183,0.1424250034441343,
ETH-USD,0.8,0.0,0.0,0.0,0.2,67,23,44,0.34328358208955223,1.0597520561798983,298.525357730392,0.029852535773039198,0.03538511703777377,0.10203075924755962,
ETH-USD,0.6,0.0,0.2,0.2,0.0,72,23,49,0.3194444444444444,0.9975774620962271,-13.211540237720328,-0.001321154023772033,0.006663608531577235,0.1544668038725604,
ETH-USD,0.6,0.2,0.0,0.0,0.2,162,59,103,0.36419753086419754,1.2316778895384342,2907.436897480431,0.2907436897480431,0.16078624162015756,0.10954991120094024,
ETH-USD,0.6,0.2,0.0,0.2,0.0,187,66,121,0.35294117647058826,1.1499116073387259,2149.1959317699148,0.21491959317699147,0.1205427977850379,0.11001497166327645,
ETH-USD,0.6,0.2,0.2,0.0,0.0,177,65,112,0.3672316384180791,1.222649043100112,3117.4313128201065,0.31174313128201064,0.16460616223203628,0.10912039848320068,
ETH-USD,0.6,0.4,0.0,0.0,0.0,184,64,120,0.34782608695652173,1.1189596048955734,1671.744696020216,0.1671744696020216,0.09912142961810934,0.12842460389151245,
ETH-USD,0.8,0.0,0.0,0.2,0.0,68,24,44,0.35294117647058826,1.1101073423257481,552.5099287451503,0.05525099287451503,0.05752511874535272,0.10128201559211071,
ETH-USD,0.8,0.0,0.2,0.0,0.0,70,25,45,0.35714285714285715,1.1352036978010673,690.6901585062296,0.06906901585062296,0.06907547914811286,0.1013209126580764,
ETH-USD,0.6,0.0,0.4,0.0,0.0,68,28,40,0.4117647058823529,1.4783678439763235,2196.1931116239375,0.21961931116239375,0.18388887225456116,0.0724482785640929,
ETH-USD,0.6,0.0,0.2,0.0,0.2,52,21,31,0.40384615384615385,1.481404217775677,1698.4767555489343,0.16984767555489344,0.1644553619450264,0.0965165654316336,
ETH-USD,0.8,0.2,0.0,0.0,0.0,76,27,49,0.35526315789473684,1.0732193284229208,405.54387255177426,0.040554387255177425,0.043480157353970456,0.10167476880232443,
ETH-USD,0.6,0.0,0.0,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.0,0.0,0.0,0.6,0.4,22,6,16,0.2727272727272727,0.6855912862223481,-518.4596525046509,-0.05184596525046509,-0.09563041375390863,0.1008947868566911,
ETH-USD,1.0,0.0,0.0,0.0,0.0,76,27,49,0.35526315789473684,1.088992280505641,492.46430303856687,0.049246430303856684,0.05096780018890421,0.10126278606925887,
ADA-USD,0.0,0.0,0.0,1.0,0.0,129,60,69,0.46511627906976744,1.6372098604353638,5126.623188762402,0.5126623188762401,0.2877228376143527,0.07643597682414872,
ADA-USD,0.0,0.0,0.0,0.8,0.2,136,55,81,0.40441176470588236,1.2506552292643152,2517.5785943577775,0.2517578594357778,0.1609243224015934,0.11404162837452694,
ADA-USD,0.0,0.0,0.2,0.6,0.2,23,7,16,0.30434782608695654,0.8086812724407887,-319.9300014331511,-0.03199300014331511,-0.052732438468029656,0.1008947868566911,
ADA-USD,0.0,0.0,0.4,0.6,0.0,25,8,17,0.32,0.898930838654404,-180.2370140248113,-0.018023701402481128,-0.025262439053038068,0.10059913948468034,
ADA-USD,0.0,0.0,0.2,0.8,0.0,159,61,98,0.3836477987421384,1.1640682079571574,2016.1038367185647,0.20161038367185646,0.12605384471827458,0.18837748190547837,
ADA-USD,0.0,0.0,0.0,0.0,1.0,29,7,22,0.2413793103448276,0.6881319277722528,-707.4786489633952,-0.07074786489633952,-0.10890650733162058,0.10333584363456631,
ADA-USD,0.0,0.0,0.0,0.2,0.8,10,4,6,0.4,1.2891562530378924,195.99874913295207,0.019599874913295207,0.04888144060087663,0.03271287228839291,
ADA-USD,0.0,0.0,0.0,0.4,0.6,8,4,4,0.5,1.9637605387172141,428.85144931824834,0.04288514493182483,0.1070497749433519,0.0214475308716955,
ADA-USD,0.0,0.0,0.2,0.0,0.8,2,0,2,0.0,0.0,-223.27741584670548,-0.02232774158467055,-0.1718694483168989,0.02232774158467055,
ADA-USD,0.0,0.0,0.2,0.2,0.6,1,0,1,0.0,0.0,-107.43151768643474,-0.010743151768643475,-0.12152694344852856,0.010743151768643475,
ADA-USD,0.0,0.0,0.2,0.4,0.4,6,2,4,0.3333333333333333,0.8672061776395908,-57.689206177074084,-0.005768920617707408,-0.017895025615880553,0.031842011440080475,
ADA-USD,0.0,0.0,0.4,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.0,0.0,0.4,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.0,0.0,0.4,0.4,0.2,1,1,0,1.0,0.0,63.59522797509089,0.006359522797509089,0.12152694344852859,0.0,
ADA-USD,0.0,0.0,0.6,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.0,0.0,0.6,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.0,0.0,0.6,0.4,0.0,14,7,7,0.5,1.6268289830390439,463.6765028317295,0.046367650283172954,0.09869837538415473,0.030528152166740187,
ADA-USD,0.0,0.2,0.0,0.8,0.0,155,66,89,0.4258064516129032,1.4675002406981015,5115.451877361587,0.5115451877361588,0.26210605257759423,0.09549760765915795,
ADA-USD,0.0,0.0,0.8,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.0,0.0,0.8,0.2,0.0,4,1,3,0.25,0.7976230316769565,-62.03141751401563,-0.006203141751401563,-0.02311067209984233,0.020189518177905468,
ADA-USD,0.0,0.2,0.0,0.4,0.4,35,12,23,0.34285714285714286,0.9708142691862471,-77.1255694822703,-0.00771255694822703,-0.005072584530907193,0.10783845642674596,
ADA-USD,0.0,0.0,1.0,0.0,0.0,6,2,4,0.3333333333333333,0.7651501874401321,-98.52952831272523,-0.009852952831272523,-0.03392227146696994,0.021715332057258275,
ADA-USD,0.0,0.2,0.0,0.6,0.2,185,64,121,0.34594594594594597,0.9256413943052434,-1048.7632008655983,-0.10487632008655982,-0.05466410522115547,0.29893582724754786,
ADA-USD,0.0,0.2,0.0,0.0,0.8,23,8,15,0.34782608695652173,1.2986617418088269,450.12910338610527,0.045012910338610525,0.07264844545196815,0.054136912165204346,
ADA-USD,0.0,0.2,0.2,0.4,0.2,38,13,25,0.34210526315789475,0.9412729417110578,-166.04953241864496,-0.016604953241864496,-0.016668215558027107,0.10668960551967921,
ADA-USD,0.0,0.2,0.2,0.6,0.0,204,74,130,0.3627450980392157,0.9885128545272597,-180.62340144773043,-0.018062340144773044,0.00252988544390651,0.2836829742929157,
ADA-USD,0.0,0.2,0.4,0.4,0.0,50,18,32,0.36,0.9673944228859244,-120.8882681679479,-0.01208882681679479,-0.007755152091784759,0.1276007096655864,
ADA-USD,0.0,0.2,0.0,0.2,0.6,16,5,11,0.3125,1.0849139128967662,92.63158908637342,0.009263158908637343,0.02136308385034956,0.04256450782419925,
ADA-USD,0.0,0.4,0.0,0.6,0.0,196,67,129,0.34183673469387754,0.9872235416429338,-202.912752469083,-0.0202912752469083,0.0013076961826734078,0.2594978205107975,
ADA-USD,0.0,0.2,0.8,0.0,0.0,24,6,18,0.25,0.5537903589808135,-794.0921201801902,-0.07940921201801902,-0.15270726623896136,0.09298766390853858,
ADA-USD,0.0,0.2,0.2,0.0,0.6,15,5,10,0.3333333333333333,1.2034284803857898,202.23575619465555,0.020223575619465556,0.042366965745043825,0.04256450782419925,
ADA-USD,0.0,0.4,0.0,0.4,0.2,202,72,130,0.3564356435643564,1.0393259764746352,632.7344736844516,0.06327344736844516,0.0471747119113229,0.25018346207090014,
ADA-USD,0.0,0.2,0.2,0.2,0.4,1,1,0,1.0,0.0,241.84339725264,0.024184339725263997,0.12152694344852859,0.0,
ADA-USD,0.0,0.2,0.4,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.0,0.4,0.0,0.2,0.4,125,47,78,0.376,1.1977229148965198,1921.3690091604349,0.1921369009160435,0.13021263141649192,0.18548292494549748,
ADA-USD,0.0,0.2,0.4,0.2,0.2,3,0,3,0.0,0.0,-306.35657431330765,-0.030635657431330763,-0.21043534462487673,0.030635657431330763,
ADA-USD,0.0,0.6,0.0,0.0,0.4,108,40,68,0.37037037037037035,1.188177936448322,1616.3350610945618,0.16163350610945618,0.11886675084690645,0.11202408428031456,
ADA-USD,0.0,0.6,0.0,0.2,0.2,150,64,86,0.4266666666666667,1.4529949462810916,5220.525858634763,0.5220525858634762,0.2662828339090716,0.14290906092396494,
ADA-USD,0.0,0.6,0.0,0.4,0.0,154,66,88,0.42857142857142855,1.4385435933686723,5181.675977436946,0.5181675977436946,0.26312691868883265,0.1379031550599901,
ADA-USD,0.0,0.8,0.0,0.2,0.0,74,37,37,0.5,2.061420741032215,5191.526112035897,0.5191526112035897,0.3451020791263497,0.09563993188669513,
ADA-USD,0.0,0.8,0.0,0.0,0.2,74,37,37,0.5,2.061420741032215,5191.526112035897,0.5191526112035897,0.3451020791263497,0.09563993188669513,
ADA-USD,0.0,0.2,0.6,0.2,0.0,15,7,8,0.4666666666666667,1.4833484430890764,404.62909060129095,0.040462909060129094,0.08387272216366823,0.020678465880498872,
ADA-USD,0.0,0.2,0.6,0.0,0.2,1,0,1,0.0,0.0,-104.97511391672379,-0.010497511391672378,-0.12152694344852859,0.010497511391672378,
ADA-USD,0.0,0.6,0.2,0.2,0.0,126,46,80,0.36507936507936506,1.1564555704141901,1628.2558799547642,0.16282558799547642,0.11381816305535901,0.19867752954785822,
ADA-USD,0.0,0.6,0.2,0.0,0.2,121,45,76,0.371900826446281,1.2041810921095395,2033.1066266546586,0.20331066266546585,0.13767294028355564,0.1373409740985897,
ADA-USD,0.0,0.4,0.2,0.4,0.0,207,75,132,0.36231884057971014,1.0557877255579569,916.7787577694471,0.09167787577694471,0.06131536376380459,0.21399616738213595,
ADA-USD,0.0,0.6,0.4,0.0,0.0,118,44,74,0.3728813559322034,1.1975680208629664,1918.9408967680465,0.19189408967680466,0.134176972813499,0.16337174510847932,
ADA-USD,0.0,0.8,0.2,0.0,0.0,74,37,37,0.5,2.061420741032215,5191.526112035897,0.5191526112035897,0.3451020791263497,0.09563993188669513,
ADA-USD,0.0,1.0,0.0,0.0,0.0,74,37,37,0.5,2.061420741032215,5191.526112035897,0.5191526112035897,0.3451020791263497,0.09563993188669513,
ADA-USD,0.0,0.4,0.0,0.0,0.6,21,8,13,0.38095238095238093,1.5393926502619866,688.785544886292,0.0688785544886292,0.10952837515628089,0.043085447372101134,
ADA-USD,0.0,0.4,0.2,0.2,0.2,132,49,83,0.3712121212121212,1.1270771165772882,1206.4654086301598,0.12064654086301597,0.08734024899847032,0.1637943461993447,
ADA-USD,0.0,0.4,0.4,0.0,0.2,25,5,20,0.2,0.4449272994660347,-1091.0373910678554,-0.10910373910678554,-0.21079800592013156,0.10910373910678554,
ADA-USD,0.2,0.0,0.0,0.8,0.0,152,66,86,0.4342105263157895,1.493204465661018,5257.668790801623,0.5257668790801623,0.2706887026618172,0.08229786123645198,
ADA-USD,0.0,0.4,0.4,0.2,0.0,142,52,90,0.36619718309859156,1.080697780582775,833.2047536928403,0.08332047536928402,0.0636798551083779,0.20438447678236749,
ADA-USD,0.0,0.4,0.2,0.0,0.4,35,14,21,0.4,1.4447412218652802,977.7479914184296,0.09777479914184296,0.12199325885667528,0.09364853132207947,
ADA-USD,0.0,0.4,0.6,0.0,0.0,66,22,44,0.3333333333333333,1.0595496227201104,269.0236853958377,0.026902368539583766,0.03343971015967883,0.13322392351219467,
ADA-USD,0.2,0.0,0.0,0.6,0.2,170,60,110,0.35294117647058826,1.0040429871910959,51.21138401090866,0.005121138401090866,0.014906553208264417,0.22022964883489507,
ADA-USD,0.2,0.0,0.2,0.6,0.0,176,67,109,0.3806818181818182,1.1103720587648047,1483.7644778621816,0.14837644778621817,0.0958847993101963,0.18936859882476545,
ADA-USD,0.2,0.0,0.0,0.4,0.4,35,14,21,0.4,1.1764007014394513,399.74198058840557,0.03997419805884056,0.05852977710973907,0.10162808860707154,
ADA-USD,0.2,0.0,0.2,0.4,0.2,42,16,26,0.38095238095238093,1.0865333124213672,238.372364994264,0.023837236499426397,0.03512800047378945,0.07911896254423513,
ADA-USD,0.2,0.0,0.0,0.0,0.8,2,0,2,0.0,0.0,-223.27741584670548,-0.02232774158467055,-0.1718694483168989,0.02232774158467055,
ADA-USD,0.2,0.0,0.0,0.2,0.6,1,0,1,0.0,0.0,-107.43151768643474,-0.010743151768643475,-0.12152694344852856,0.010743151768643475,
ADA-USD,0.2,0.0,0.2,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.2,0.0,0.2,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.2,0.0,0.4,0.4,0.0,56,25,31,0.44642857142857145,1.5064971710517077,1810.3548872495794,0.18103548872495795,0.1759636597337278,0.07566074407571431,
ADA-USD,0.2,0.0,0.4,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.2,0.0,0.4,0.2,0.2,7,1,6,0.14285714285714285,0.3982902092878291,-365.56121353050366,-0.036556121353050364,-0.12655821465961986,0.040275622586681464,
ADA-USD,0.2,0.2,0.0,0.4,0.2,126,42,84,0.3333333333333333,0.933774403186876,-659.0519215577715,-0.06590519215577714,-0.03935566331316732,0.2482417897788643,
ADA-USD,0.2,0.0,0.6,0.2,0.0,28,11,17,0.39285714285714285,1.220955579001598,376.150065968166,0.0376150065968166,0.06024704519417206,0.042708504741448466,
ADA-USD,0.2,0.0,0.8,0.0,0.0,26,7,19,0.2692307692307692,0.7698339845198731,-385.6235305336122,-0.03856235305336122,-0.06527218327164178,0.07257308638859172,
ADA-USD,0.2,0.0,0.6,0.0,0.2,6,1,5,0.16666666666666666,0.4994345625549801,-242.52411520585883,-0.024252411520585885,-0.08844320241982238,0.02801941283690406,
ADA-USD,0.2,0.2,0.0,0.6,0.0,196,68,128,0.3469387755102041,0.9729122156335671,-417.15720490151034,-0.041715720490151036,-0.011845210660301116,0.25339885686886154,
ADA-USD,0.2,0.4,0.0,0.4,0.0,71,31,40,0.43661971830985913,1.5144859270425874,2751.7801561952474,0.27517801561952476,0.21718215573611493,0.11020730237656469,
ADA-USD,0.2,0.6,0.0,0.0,0.2,71,36,35,0.5070422535211268,2.139171212232715,5106.816912789856,0.5106816912789857,0.3460830369618026,0.04762947676765142,
ADA-USD,0.2,0.4,0.0,0.0,0.4,133,52,81,0.39097744360902253,1.2320782802882262,2563.979102167079,0.2563979102167079,0.16189901277138696,0.14716748765004822,
ADA-USD,0.2,0.6,0.0,0.2,0.0,71,36,35,0.5070422535211268,2.146798593812655,5102.367294334294,0.5102367294334293,0.34579502865953554,0.041372860779188926,
ADA-USD,0.2,0.4,0.0,0.2,0.2,256,84,172,0.328125,0.9820383748019804,-390.1086968400323,-0.039010869684003226,-0.0047445316596513324,0.3204390108459872,
ADA-USD,0.2,0.6,0.2,0.0,0.0,71,36,35,0.5070422535211268,2.139171212232715,5106.816912789856,0.5106816912789857,0.3460830369618026,0.04762947676765142,
ADA-USD,0.2,0.8,0.0,0.0,0.0,74,37,37,0.5,2.061420741032215,5191.526112035897,0.5191526112035897,0.3451020791263497,0.09563993188669513,
ADA-USD,0.2,0.2,0.0,0.0,0.6,15,5,10,0.3333333333333333,1.2034284803857898,202.23575619465555,0.020223575619465556,0.042366965745043825,0.04256450782419925,
ADA-USD,0.2,0.2,0.2,0.4,0.0,129,45,84,0.3488372093023256,0.9844408168549403,-160.75261769860117,-0.016075261769860117,-0.001132589649127398,0.22291758754246266,
ADA-USD,0.2,0.4,0.2,0.0,0.2,128,49,79,0.3828125,1.2128141037659548,2224.1612431766425,0.22241612431766425,0.14637152323639768,0.14716748765004808,
ADA-USD,0.2,0.4,0.4,0.0,0.0,128,48,80,0.375,1.1729071292769038,1794.3705531742908,0.17943705531742907,0.12291776708580178,0.1471674876500481,
ADA-USD,0.2,0.2,0.0,0.2,0.4,23,12,11,0.5217391304347826,1.861510430191374,1139.365655388723,0.11393656553887231,0.16992029935397165,0.07217925650251618,
ADA-USD,0.2,0.4,0.2,0.2,0.0,261,85,176,0.32567049808429116,0.9648306570466417,-740.9445644867228,-0.07409445644867228,-0.022853907559257265,0.3160839184268489,
ADA-USD,0.4,0.0,0.0,0.6,0.0,182,65,117,0.35714285714285715,1.038481471690118,562.7115774681606,0.05627115774681606,0.04460993008986405,0.23587190765533805,
ADA-USD,0.2,0.2,0.4,0.2,0.0,53,20,33,0.37735849056603776,1.193340762701612,729.0984779439659,0.07290984779439659,0.08392345150773003,0.14674508195501537,
ADA-USD,0.2,0.2,0.2,0.2,0.2,43,20,23,0.46511627906976744,1.5289492789913302,1515.1724386786427,0.15151724386786428,0.1674340289917742,0.10789927120498302,
ADA-USD,0.2,0.2,0.2,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.2,0.2,0.6,0.0,0.0,51,17,34,0.3333333333333333,1.1463532855494922,528.5045514300546,0.05285045514300546,0.0625806274289161,0.125889882181145,
ADA-USD,0.2,0.2,0.4,0.0,0.2,33,10,23,0.30303030303030304,0.9645769298628417,-80.92211854985726,-0.008092211854985727,-0.006392455926919665,0.10719313534134624,
ADA-USD,0.4,0.0,0.0,0.4,0.2,165,60,105,0.36363636363636365,1.0834138743045862,1047.094023730826,0.1047094023730826,0.0730631952340847,0.16695950656696612,
ADA-USD,0.4,0.0,0.2,0.4,0.0,175,61,114,0.3485714285714286,1.0296919803322397,395.9456277459176,0.03959456277459176,0.03554466341629572,0.194534506533549,
ADA-USD,0.4,0.0,0.0,0.2,0.4,107,44,63,0.411214953271028,1.2901476185297085,2266.784487920784,0.2266784487920784,0.16222635251319495,0.12004089440950291,
ADA-USD,0.4,0.0,0.2,0.2,0.2,114,44,70,0.38596491228070173,1.1886612951596043,1563.795343606509,0.1563795343606509,0.11709794643426422,0.13060654652673329,
ADA-USD,0.4,0.2,0.0,0.2,0.2,234,81,153,0.34615384615384615,1.0486782190683575,975.737239341328,0.0975737239341328,0.06190923075588064,0.20092187785610177,
ADA-USD,0.4,0.2,0.0,0.4,0.0,307,103,204,0.3355048859934853,0.9808053008390294,-493.17027193066315,-0.04931702719306631,-0.0069980399108050635,0.3713430331162257,
ADA-USD,0.4,0.0,0.4,0.2,0.0,128,46,82,0.359375,1.1446089932162182,1386.5510263223223,0.13865510263223224,0.10062502710772782,0.1498888036444782,
ADA-USD,0.4,0.6,0.0,0.0,0.0,71,36,35,0.5070422535211268,2.139171212232715,5106.816912789856,0.5106816912789857,0.3460830369618026,0.04762947676765142,
ADA-USD,0.6,0.0,0.0,0.0,0.4,15,4,11,0.26666666666666666,0.5813472039393963,-475.8116892041089,-0.04758116892041089,-0.11436669389662667,0.09700386655802515,
ADA-USD,0.4,0.2,0.2,0.2,0.0,237,81,156,0.34177215189873417,1.0322982696822203,642.1453062239125,0.06421453062239124,0.046085745609003484,0.20139820824183705,
